iteration,step,mean_reward,top1_reward,top5_mean_reward,policy_loss,kl_loss,ratio_mean
458,2,6.9033750000000005,7.788,7.3596,3.1370882987976074,18.12706756591797,15.035670280456543
459,1,6.9495000000000005,7.993,7.4012,74.97012329101562,21.301694869995117,63.31440734863281
459,2,6.580125,7.472,6.8831999999999995,1.600776195526123,203.99673461914062,4.135909557342529
460,1,7.070875,7.616,7.2964,4.230890274047852,19.644866943359375,9.520284652709961
460,2,6.66925,7.499,7.1444,0.9241387844085693,15.304045677185059,88.84102630615234
461,1,7.103,8.467,7.6792,0.6756339073181152,6.512936592102051,8.355559349060059
461,2,6.3405000000000005,7.632,6.6708,0.7540408372879028,52.019126892089844,2.85162615776062
462,1,6.192375,6.969,6.765600000000001,1.673102855682373,2.2264926433563232,38.608951568603516
462,2,6.889,8.995,7.566599999999999,10.336811065673828,83.46196746826172,14.638765335083008
463,1,6.74025,8.745,7.2543999999999995,3.5952019691467285,4.398538112640381,9.779898643493652
463,2,6.627375,8.369,7.065,1.2827545404434204,6.16658353805542,3.4367496967315674
464,1,6.726125,7.502,7.0558000000000005,4.7309722900390625,44.440773010253906,6.29830265045166
464,2,6.396875,7.643,6.800199999999999,2.6419997215270996,11.437352180480957,5.988794803619385
465,1,7.0428749999999996,7.6,7.2812,1.408872365951538,4.306341648101807,4.1203413009643555
465,2,7.0175,7.992,7.384,5.526221752166748,5.23752498626709,10.866589546203613
466,1,6.84025,8.195,7.322,2.679912805557251,4.831007957458496,9.50885009765625
466,2,6.848,8.635,7.4388000000000005,2.293416738510132,77.65947723388672,5.3441643714904785
467,1,6.759125,7.622,7.213800000000001,0.7689778804779053,5.075868606567383,8.356141090393066
467,2,6.846375,8.322,7.277799999999999,2.4122917652130127,11.624260902404785,6.9279327392578125
468,1,6.624857142857143,7.817,7.025200000000001,0.6295245289802551,6.295716285705566,6.920709133148193
468,2,6.173,7.722,6.624799999999999,4.825119972229004,21.069602966308594,27.14293670654297
469,1,6.497428571428571,7.872,6.8334,1.6512978076934814,18.685754776000977,5.181869029998779
469,2,6.991375,8.412,7.3378,0.8162249326705933,7.464898586273193,2.482341766357422
470,1,6.744125,7.655,7.0652,2.3916122913360596,5.301692008972168,4.326246738433838
470,2,6.62125,8.704,7.2554,1.8042008876800537,10.95163345336914,6.8495774269104
471,1,6.7265,7.719,7.0342,3.1627066135406494,48.584800720214844,8.785781860351562
471,2,6.2658571428571435,7.59,6.829000000000001,0.8277274966239929,2.618212938308716,8.639657974243164
472,1,6.911375,7.732,7.368,2.552656650543213,5.303844928741455,6.714751243591309
472,2,6.539125,7.686,6.9378,1.1774382591247559,4.928408622741699,3.921623468399048
473,1,6.123,7.885,6.8834,0.36607682704925537,15.053435325622559,9.760384559631348
473,2,6.625624999999999,7.605,6.9514,2.3309924602508545,39.021751403808594,21.74935531616211
474,1,6.8085,8.92,7.3414,47.22294616699219,3.971609115600586,108.1851806640625
474,2,6.556375,7.83,7.1968000000000005,0.7173725962638855,5.874650001525879,3.721639394760132
475,1,6.767125,7.858,7.1594,2.0942533016204834,4.182845115661621,7.726480484008789
475,2,6.4712499999999995,7.431,6.706999999999999,1.0871942043304443,44.2393798828125,27.2703914642334
476,1,6.241499999999999,6.992,6.7202,1.9931834936141968,5.982673645019531,47.892704010009766
476,2,6.7315000000000005,8.031,7.2674,1.165823221206665,5.0884528160095215,29.47397232055664
477,1,7.07925,8.553,7.4014,1.9358861446380615,8.64645004272461,7.595947742462158
477,2,6.790375,8.313,7.331200000000001,2.6608593463897705,32.579872131347656,7.36144495010376
478,1,6.617999999999999,7.378,7.064,3.613208055496216,4.1119585037231445,7.127724647521973
478,2,7.009142857142858,7.927,7.3252,0.678166925907135,47.27754592895508,2.3664517402648926
479,1,6.552375,8.031,6.9807999999999995,1.149855613708496,9.660138130187988,7.159329414367676
479,2,7.0205,7.624,7.270999999999999,20.844640731811523,5.7931365966796875,22.966745376586914
480,1,6.670999999999999,7.511,6.9846,5.165543556213379,8.25656795501709,9.018465042114258
480,2,7.38175,8.283,7.683800000000001,4.31265926361084,27.98727798461914,5.942093849182129
481,1,6.454375,8.1,6.9146,5.610877990722656,5.490348815917969,157.81324768066406
481,2,6.874428571428571,7.775,7.3546,2.108806610107422,72.61693572998047,3.6085541248321533
482,1,6.459,7.39,6.8668000000000005,1.8605948686599731,39.43051528930664,82.06349182128906
482,2,6.444625,8.062,7.066599999999999,0.577389121055603,7.019416809082031,2.8982486724853516
483,1,6.867625,7.317,7.175999999999999,6.199098587036133,4.90083646774292,57.97481155395508
483,2,6.811,8.089,7.165000000000001,1.3472901582717896,21.73337173461914,6.214020252227783
484,1,6.4495000000000005,8.205,6.9748,2.841583013534546,11.982519149780273,6.848232269287109
484,2,6.928,7.467,7.2908,1.457768440246582,4.567641258239746,6.384348392486572
485,1,6.667624999999999,8.044,7.2456000000000005,0.9470512866973877,20.242897033691406,10.350082397460938
485,2,7.43,8.447,7.7540000000000004,2.9053852558135986,16.30669403076172,15.99458122253418
486,1,6.885428571428571,8.639,7.330799999999999,1.6516226530075073,36.474891662597656,5.2042083740234375
486,2,6.4476249999999995,7.237,6.832800000000001,5.145892143249512,8.173430442810059,36.202354431152344
487,1,6.436875000000001,7.506,6.911800000000001,0.2922486662864685,15.997661590576172,10.032270431518555
487,2,6.7904285714285715,8.019,7.103,1.1576189994812012,16.822294235229492,10.751132011413574
488,1,6.971875,7.664,7.1548,2.915264129638672,11.09414291381836,8.050481796264648
488,2,6.276125,7.735,7.046200000000001,0.2974541187286377,18.55303955078125,6.393608093261719
489,1,6.573625,7.976,7.1608,2.253941297531128,52.62643051147461,6.613831520080566
489,2,6.745,7.795,7.3264,3.1719439029693604,55.185401916503906,5.26068115234375
490,1,7.02075,7.707,7.2218,34.2876091003418,5.9646196365356445,62.512046813964844
490,2,6.8415,7.448,7.111400000000001,3.1364941596984863,197.75840759277344,29.559602737426758
491,1,6.493125,7.333,6.892799999999999,2.366178035736084,5.255743026733398,13.087408065795898
491,2,6.72175,7.465,6.990600000000001,2.097676992416382,15.858711242675781,10.542346954345703
492,1,6.326142857142857,7.351,6.6626,3.8988277912139893,5.530472755432129,6.5786638259887695
492,2,6.913,8.703,7.509,3.8489608764648438,8.185595512390137,77.92377471923828
493,1,6.194571428571428,6.994,6.4702,0.7252072095870972,7.405267715454102,7.020584583282471
493,2,7.137874999999999,8.322,7.5434,0.7270112037658691,9.346755981445312,4.082055568695068
494,1,6.298,7.782,6.664,1.106729507446289,7.0312700271606445,5.696962356567383
494,2,6.604125,7.653,7.1282,5.698912143707275,18.511301040649414,6.711077690124512
495,1,7.0062500000000005,7.677,7.37,3.641078472137451,21.225269317626953,13.150678634643555
495,2,6.698571428571428,8.052,7.0952,0.4169287085533142,6.539763927459717,17.657676696777344
496,1,6.177875,7.845,6.9346000000000005,0.4711362421512604,8.354275703430176,13.66579818725586
496,2,6.455625,7.095,6.7998,1.9495195150375366,22.747634887695312,3.9684507846832275
497,1,6.662625,7.604,7.1238,1.049138069152832,23.662586212158203,2.9589145183563232
497,2,6.264714285714286,7.082,6.6242,1.8499741554260254,12.056990623474121,4.077807903289795
498,1,6.84525,7.885,7.161200000000001,1.4794870615005493,26.71754264831543,5.416333198547363
498,2,6.8385,7.906,7.2384,0.8331040143966675,12.168779373168945,5.023396015167236
499,1,6.455125000000001,7.843,7.4156,1.6974347829818726,6.43145751953125,8.428747177124023
499,2,6.6598749999999995,7.436,7.049199999999999,31.28474998474121,21.571609497070312,78.1661605834961
500,1,6.8542499999999995,7.559,7.1756,18.28545379638672,13.141079902648926,26.034801483154297
500,2,6.8405000000000005,8.135,7.320600000000001,0.7591330409049988,6.471306800842285,6.990434646606445
