original,augmented,selfies
NC(=O)Cn1c(CSc2nc3ccccc3n2CC(N)=O)nc2ccccc21,C(N)(=O)Cn1c2ccccc2nc1SCc1nc2ccccc2n1CC(=O)N,[C][Branch1][C][N][=Branch1][C][=O][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][=Branch2][S][C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][=Branch1][C][=O][N]
NC(=O)Cn1cnc2c(sc3ncccc32)c1=O,O=C(Cn1c(=O)c2sc3c(cccn3)c2nc1)N,[O][=C][Branch2][Ring1][#Branch2][C][N][C][=Branch1][C][=O][C][S][C][=C][Branch1][#Branch1][C][=C][C][=N][Ring1][=Branch1][C][=Ring1][=Branch2][N][=C][Ring1][=C][N]
NC(=O)Cn1cnc2c(sc3ncccc32)c1=O,c12c(=O)n(CC(=O)N)cnc1c1cccnc1s2,[C][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][N][C][=N][C][=Ring1][O][C][=C][C][=C][N][=C][Ring1][=Branch1][S][Ring2][Ring1][C]
Cn1ncc2c1ncn1nc(-c3n[nH]cc3[N+](=O)[O-])nc21,n1n2cnc3n(C)ncc3c2nc1-c1c([N+](=O)[O-])c[nH]n1,[N][N][C][=N][C][N][Branch1][C][C][N][=C][C][=Ring1][=Branch1][C][Ring1][#Branch2][=N][C][=Ring1][=N][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][NH1][N][=Ring1][Branch2]
Cn1ncc2c1ncn1nc(-c3n[nH]cc3[N+](=O)[O-])nc21,n12c(nc(-c3c([N+]([O-])=O)c[nH]n3)n1)c1cnn(C)c1nc2,[N][C][=Branch2][Ring1][=Branch1][=N][C][Branch1][#C][C][C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][=C][NH1][N][=Ring1][Branch2][=N][Ring1][=N][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][N][=C][Ring2][Ring1][Branch1]
CC(C)n1cc(C(=O)Nc2n[nH]c3cccc(F)c23)c2ccccc2c1=O,c12cccc(F)c1c(NC(c1c3ccccc3c(=O)n(C(C)C)c1)=O)n[nH]2,[C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][Branch2][Ring1][#C][N][C][Branch2][Ring1][=Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][=Branch1][C][Branch1][C][C][C][C][=Ring1][=C][=O][=N][NH1][Ring2][Ring1][O]
CC(C)n1cc(C(=O)Nc2n[nH]c3cccc(F)c23)c2ccccc2c1=O,c1(=O)c2c(c(C(=O)Nc3c4c([nH]n3)cccc4F)cn1C(C)C)cccc2,[C][=Branch1][C][=O][C][=C][Branch2][Ring2][Ring2][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][=C][Branch1][Branch1][NH1][N][=Ring1][Branch1][C][=C][C][=C][Ring1][Branch2][F][=C][N][Ring2][Ring1][Ring2][C][Branch1][C][C][C][C][=C][C][=C][Ring2][Ring1][=Branch2]
O=C(Nc1ccccc1)c1cccc(N2C[C@@H](C(=O)NCc3cccc(Cl)c3)CC2=O)c1,C(=O)(NCc1cccc(Cl)c1)[C@@H]1CN(c2cc(C(=O)Nc3ccccc3)ccc2)C(=O)C1,[C][=Branch1][C][=O][Branch1][=C][N][C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C@@H1][C][N][Branch2][Ring1][Branch2][C][=C][C][Branch1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][#C][C][=Branch1][C][=O][C][Ring2][Ring1][Branch1]
O=C(Nc1ccccc1)c1cccc(N2C[C@@H](C(=O)NCc3cccc(Cl)c3)CC2=O)c1,c1c(C(=O)Nc2ccccc2)cc(N2C(=O)C[C@H](C(=O)NCc3cccc(Cl)c3)C2)cc1,[C][=C][Branch1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Branch2][Ring1][#C][N][C][=Branch1][C][=O][C][C@H1][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][Ring1][P][C][=C][Ring2][Ring1][S]
Cc1cc(C(=O)N2CCC[C@H](n3c(=O)n(C)c4cncnc43)C2)nn1C,C1[C@H](n2c3ncncc3n(C)c2=O)CN(C(=O)c2cc(C)n(C)n2)CC1,[C][C@H1][Branch2][Ring1][C][N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][Ring1][#Branch2][=O][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][C][=C][Branch1][C][C][N][Branch1][C][C][N][=Ring1][#Branch1][C][C][Ring2][Ring1][#Branch2]
Cc1cc(C(=O)N2CCC[C@H](n3c(=O)n(C)c4cncnc43)C2)nn1C,c1ncc2n(C)c(=O)n([C@@H]3CN(C(c4nn(C)c(C)c4)=O)CCC3)c2n1,[C][=N][C][=C][N][Branch1][C][C][C][=Branch1][C][=O][N][Branch2][Ring1][=N][C@@H1][C][N][Branch2][Ring1][C][C][Branch1][=C][C][=N][N][Branch1][C][C][C][Branch1][C][C][=C][Ring1][#Branch1][=O][C][C][C][Ring1][#C][C][Ring2][Ring1][=Branch1][=N][Ring2][Ring1][#Branch2]
NC(=O)c1ccccc1NC(=O)c1cnccn1,n1c(C(=O)Nc2c(C(N)=O)cccc2)cncc1,[N][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][C][=C][Ring1][=Branch2][C][=N][C][=C][Ring2][Ring1][C]
NC(=O)c1ccccc1NC(=O)c1cnccn1,c1ccc(NC(c2nccnc2)=O)c(C(N)=O)c1,[C][=C][C][=C][Branch1][=C][N][C][Branch1][=Branch2][C][=N][C][=C][N][=C][Ring1][=Branch1][=O][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][Ring2][Ring1][C]
O=C([O-])Cn1ccc2c(cnc3ccnn32)c1=O,c12c(=O)n(CC([O-])=O)ccc1n1nccc1nc2,[C][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][C][=C][C][=Ring1][O][N][N][=C][C][=C][Ring1][Branch1][N][=C][Ring2][Ring1][C]
O=C([O-])Cn1ccc2c(cnc3ccnn32)c1=O,C(n1ccc2c(cnc3n2ncc3)c1=O)C(=O)[O-],[C][Branch2][Ring1][#Branch1][N][C][=C][C][=C][Branch1][N][C][=N][C][N][Ring1][=Branch1][N][=C][C][=Ring1][Branch1][C][Ring1][=N][=O][C][=Branch1][C][=O][O-1]
NS(=O)(=O)c1ccc(CCNC(=O)CSc2ncccc2C(=O)[O-])cc1,n1cccc(C(=O)[O-])c1SCC(NCCc1ccc(S(=O)(=O)N)cc1)=O,[N][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][S][C][C][Branch2][Ring1][=Branch1][N][C][C][C][=C][C][=C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][Ring1][#Branch2][=O]
NS(=O)(=O)c1ccc(CCNC(=O)CSc2ncccc2C(=O)[O-])cc1,c1ccnc(SCC(NCCc2ccc(S(=O)(N)=O)cc2)=O)c1C([O-])=O,[C][=C][C][=N][C][Branch2][Ring1][=N][S][C][C][Branch2][Ring1][=Branch1][N][C][C][C][=C][C][=C][Branch1][=Branch2][S][=Branch1][C][=O][Branch1][C][N][=O][C][=C][Ring1][#Branch2][=O][=C][Ring2][Ring1][#Branch1][C][Branch1][C][O-1][=O]
O=C([C@@H]1CC(=O)N(c2ccc(F)cc2)C1)N1CC[NH2+]CC1,N1(c2ccc(F)cc2)C(=O)C[C@@H](C(=O)N2CC[NH2+]CC2)C1,[N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][C@@H1][Branch1][=N][C][=Branch1][C][=O][N][C][C][NH2+1][C][C][Ring1][=Branch1][C][Ring2][Ring1][Branch1]
O=C([C@@H]1CC(=O)N(c2ccc(F)cc2)C1)N1CC[NH2+]CC1,c1cc(N2C(=O)C[C@@H](C(N3CC[NH2+]CC3)=O)C2)ccc1F,[C][=C][C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][C@@H1][Branch1][=N][C][Branch1][=Branch2][N][C][C][NH2+1][C][C][Ring1][=Branch1][=O][C][Ring1][=C][=C][C][=C][Ring2][Ring1][Ring2][F]
O=C([O-])[C@@H]1CC(=O)N(c2ccccc2)[C@H]1c1cccc(C(F)(F)F)c1,c1cc(C(F)(F)F)cc([C@@H]2N(c3ccccc3)C(=O)C[C@H]2C(=O)[O-])c1,[C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][Branch2][Ring1][#Branch2][C@@H1][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C@H1][Ring1][N][C][=Branch1][C][=O][O-1][=C][Ring2][Ring1][=Branch2]
O=C([O-])[C@@H]1CC(=O)N(c2ccccc2)[C@H]1c1cccc(C(F)(F)F)c1,N1(c2ccccc2)C(=O)C[C@@H](C(=O)[O-])[C@@H]1c1cccc(C(F)(F)F)c1,[N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][Ring1][#C][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2]
O=C(NCc1ccccn1)c1c([O-])nc2ccccn2c1=O,c1(C(=O)NCc2ccccn2)c(=O)n2ccccc2nc1[O-],[C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][Ring1][=Branch1][=N][C][=Ring2][Ring1][Branch1][O-1]
O=C(NCc1ccccn1)c1c([O-])nc2ccccn2c1=O,c1cc(CNC(=O)c2c([O-])nc3n(cccc3)c2=O)ncc1,[C][=C][C][Branch2][Ring1][O][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][O-1][N][=C][N][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][=O][=N][C][=C][Ring2][Ring1][=Branch1]
CCO[C@H]1O[C@@H]2[C@H](O1)[C@H](CO)O[C@H]2n1cnc2c(N)ncnc21,[C@H]1(OCC)O[C@@H]2[C@H](O1)[C@H](CO)O[C@H]2n1c2ncnc(N)c2nc1,[C@H1][Branch1][Ring2][O][C][C][O][C@@H1][C@H1][Branch1][Ring2][O][Ring1][Branch2][C@H1][Branch1][Ring1][C][O][O][C@H1][Ring1][Branch2][N][C][=N][C][=N][C][Branch1][C][N][=C][Ring1][#Branch1][N][=C][Ring1][#Branch2]
CCO[C@H]1O[C@@H]2[C@H](O1)[C@H](CO)O[C@H]2n1cnc2c(N)ncnc21,O1[C@H](OCC)O[C@@H]2[C@H](CO)O[C@@H](n3cnc4c(N)ncnc43)[C@H]12,[O][C@H1][Branch1][Ring2][O][C][C][O][C@@H1][C@H1][Branch1][Ring1][C][O][O][C@@H1][Branch1][P][N][C][=N][C][=C][Branch1][C][N][N][=C][N][=C][Ring1][#Branch1][Ring1][#Branch2][C@H1][Ring2][Ring1][#Branch1][Ring1][P]
Cn1cc(CN2CCN(C(=O)COc3ccc(F)cc3)CC2)ccc1=O,Cn1c(=O)ccc(CN2CCN(C(COc3ccc(F)cc3)=O)CC2)c1,[C][N][C][=Branch1][C][=O][C][=C][C][Branch2][Ring1][=C][C][N][C][C][N][Branch2][Ring1][C][C][Branch1][=C][C][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=O][C][C][Ring1][P][=C][Ring2][Ring1][=Branch2]
Cn1cc(CN2CCN(C(=O)COc3ccc(F)cc3)CC2)ccc1=O,c1(CN2CCN(C(=O)COc3ccc(F)cc3)CC2)cn(C)c(=O)cc1,[C][Branch2][Ring1][=C][C][N][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][P][=C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][Ring2][Ring1][#Branch2]
CC(=O)N[C@@H]1CN(C(=O)c2n[nH]c3ccccc23)C[C@H]1CO,CC(=O)N[C@@H]1CN(C(c2c3c(cccc3)[nH]n2)=O)C[C@H]1CO,[C][C][=Branch1][C][=O][N][C@@H1][C][N][Branch2][Ring1][Ring2][C][Branch1][S][C][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][NH1][N][=Ring1][=Branch2][=O][C][C@H1][Ring1][S][C][O]
CC(=O)N[C@@H]1CN(C(=O)c2n[nH]c3ccccc23)C[C@H]1CO,c1cc2c(C(=O)N3C[C@@H](CO)[C@H](NC(C)=O)C3)n[nH]c2cc1,[C][=C][C][C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][C][C@@H1][Branch1][Ring1][C][O][C@H1][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][Ring1][O][=N][NH1][C][=Ring2][Ring1][C][C][=C][Ring2][Ring1][=Branch1]
O=C([O-])[C@H](Cc1ccccc1)NC(=O)N1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)[O-])CC1,c1(C[C@H](NC(N2CCN(C(N[C@@H](Cc3ccccc3)C(=O)[O-])=O)CC2)=O)C([O-])=O)ccccc1,[C][Branch2][Branch1][Ring2][C][C@H1][Branch2][Ring2][#Branch2][N][C][Branch2][Ring2][Ring2][N][C][C][N][Branch2][Ring1][Branch2][C][Branch2][Ring1][Ring1][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1][=O][C][C][Ring2][Ring1][Ring2][=O][C][Branch1][C][O-1][=O][=C][C][=C][C][=C][Ring2][Ring2][C]
O=C([O-])[C@H](Cc1ccccc1)NC(=O)N1CCN(C(=O)N[C@@H](Cc2ccccc2)C(=O)[O-])CC1,C1CN(C(N[C@@H](Cc2ccccc2)C(=O)[O-])=O)CCN1C(=O)N[C@H](C([O-])=O)Cc1ccccc1,[C][C][N][Branch2][Ring1][Branch2][C][Branch2][Ring1][Ring1][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1][=O][C][C][N][Ring2][Ring1][Ring2][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
Cc1ccc(C2=NN(C(=O)CN(C)Cc3ccccc3)[C@H](c3ccccc3)C2)cc1C,c1cc(CN(C)CC(N2N=C(c3ccc(C)c(C)c3)C[C@H]2c2ccccc2)=O)ccc1,[C][=C][C][Branch2][Ring2][O][C][N][Branch1][C][C][C][C][Branch2][Ring1][S][N][N][=C][Branch1][#C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2][C][C@H1][Ring1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][=O][=C][C][=C][Ring2][Ring1][#C]
Cc1ccc(C2=NN(C(=O)CN(C)Cc3ccccc3)[C@H](c3ccccc3)C2)cc1C,c1cccc([C@@H]2CC(c3ccc(C)c(C)c3)=NN2C(=O)CN(C)Cc2ccccc2)c1,[C][=C][C][=C][C][Branch2][Ring2][#Branch2][C@@H1][C][C][Branch1][#C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2][=N][N][Ring1][=N][C][=Branch1][C][=O][C][N][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][#C]
Cc1nn(C)c(C(=O)Nc2cnn(C)c2C(N)=O)c1Cl,C(c1c(NC(=O)c2c(Cl)c(C)nn2C)cnn1C)(N)=O,[C][Branch2][Ring1][#C][C][=C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][=C][Branch1][C][Cl][C][Branch1][C][C][=N][N][Ring1][#Branch1][C][C][=N][N][Ring1][S][C][Branch1][C][N][=O]
Cc1nn(C)c(C(=O)Nc2cnn(C)c2C(N)=O)c1Cl,NC(c1c(NC(c2n(C)nc(C)c2Cl)=O)cnn1C)=O,[N][C][Branch2][Ring1][#C][C][=C][Branch2][Ring1][Ring2][N][C][Branch1][#C][C][N][Branch1][C][C][N][=C][Branch1][C][C][C][=Ring1][#Branch1][Cl][=O][C][=N][N][Ring1][S][C][=O]
COc1ccccc1CCN1C(=O)N[C@H](CC(=O)N[C@@H]2CC[S@+](=O)([OH2+])C2)C1=O,C1(=O)[C@@H](CC(=O)N[C@H]2C[S@@+](=O)([OH2+])CC2)NC(=O)N1CCc1ccccc1OC,[C][=Branch1][C][=O][C@@H1][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][N][C@H1][C][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][C][Ring1][#Branch1][N][C][=Branch1][C][=O][N][Ring2][Ring1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C]
COc1ccccc1CCN1C(=O)N[C@H](CC(=O)N[C@@H]2CC[S@+](=O)([OH2+])C2)C1=O,N([C@@H]1CC[S@+](=O)([OH2+])C1)C(=O)C[C@H]1NC(=O)N(CCc2c(OC)cccc2)C1=O,[N][Branch1][=C][C@@H1][C][C][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][Ring1][#Branch1][C][=Branch1][C][=O][C][C@H1][N][C][=Branch1][C][=O][N][Branch1][#C][C][C][C][=C][Branch1][Ring1][O][C][C][=C][C][=C][Ring1][Branch2][C][Ring1][S][=O]
O=C1CCC(=O)N1c1cnn(Cc2ccccc2)c1,O=C1N(c2cnn(Cc3ccccc3)c2)C(=O)CC1,[O][=C][N][Branch2][Ring1][Ring1][C][C][=N][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][N][C][=Branch1][C][=O][C][C][Ring2][Ring1][C]
O=C1CCC(=O)N1c1cnn(Cc2ccccc2)c1,c1cccc(Cn2cc(N3C(=O)CCC3=O)cn2)c1,[C][=C][C][=C][C][Branch2][Ring1][=Branch1][C][N][C][=C][Branch1][N][N][C][=Branch1][C][=O][C][C][C][Ring1][=Branch1][=O][C][=N][Ring1][N][=C][Ring2][Ring1][Ring1]
Cc1ccc2ncn(C3CCN(C(=O)Cc4c(F)cccc4F)CC3)c2c1,c1c(C)cc2n(C3CCN(C(=O)Cc4c(F)cccc4F)CC3)cnc2c1,[C][=C][Branch1][C][C][C][=C][N][Branch2][Ring1][=N][C][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F][C][C][Ring1][P][C][=N][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][O]
Cc1ccc2ncn(C3CCN(C(=O)Cc4c(F)cccc4F)CC3)c2c1,c1c2c(ncn2C2CCN(C(=O)Cc3c(F)cccc3F)CC2)ccc1C,[C][=C][C][Branch2][Ring2][C][N][=C][N][Ring1][Branch1][C][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F][C][C][Ring1][P][=C][C][=C][Ring2][Ring1][#Branch2][C]
O=C(NCc1ccc(F)cc1F)c1ccc2c(c1)nc1n2CCN(Cc2ccccn2)C1=O,C(N1C(=O)c2nc3cc(C(=O)NCc4ccc(F)cc4F)ccc3n2CC1)c1ncccc1,[C][Branch2][Ring2][#C][N][C][=Branch1][C][=O][C][=N][C][=C][C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][=C][C][=C][Ring2][Ring1][C][N][Ring2][Ring1][Branch1][C][C][Ring2][Ring1][#Branch2][C][=N][C][=C][C][=C][Ring1][=Branch1]
O=C(NCc1ccc(F)cc1F)c1ccc2c(c1)nc1n2CCN(Cc2ccccn2)C1=O,n1c2cc(C(NCc3c(F)cc(F)cc3)=O)ccc2n2c1C(=O)N(Cc1ccccn1)CC2,[N][C][=C][C][Branch2][Ring1][Branch1][C][Branch1][P][N][C][C][=C][Branch1][C][F][C][=C][Branch1][C][F][C][=C][Ring1][Branch2][=O][=C][C][=C][Ring2][Ring1][C][N][C][=Ring2][Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][C][Ring1][=C]
NC(=O)c1c(NC(=O)[C@H]2CCCO2)sc2c1CCc1ccccc1-2,C1C[C@H](C(=O)Nc2c(C(N)=O)c3c(s2)-c2c(cccc2)CC3)OC1,[C][C][C@H1][Branch2][Ring2][Ring2][C][=Branch1][C][=O][N][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][Branch1][Ring2][S][Ring1][Branch2][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][O][O][C][Ring2][Ring1][Branch2]
NC(=O)c1c(NC(=O)[C@H]2CCCO2)sc2c1CCc1ccccc1-2,C1C[C@H](C(Nc2c(C(N)=O)c3c(s2)-c2c(cccc2)CC3)=O)OC1,[C][C][C@H1][Branch2][Ring2][Branch1][C][Branch2][Ring1][S][N][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][Branch1][Ring2][S][Ring1][Branch2][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][O][=O][O][C][Ring2][Ring1][Branch2]
COc1ccc(N2C[C@H](C(=O)N3CC[NH2+]CC3)CC2=O)cc1,c1(OC)ccc(N2C(=O)C[C@@H](C(=O)N3CC[NH2+]CC3)C2)cc1,[C][Branch1][Ring1][O][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][C@@H1][Branch1][=N][C][=Branch1][C][=O][N][C][C][NH2+1][C][C][Ring1][=Branch1][C][Ring1][=C][C][=C][Ring2][Ring1][=Branch1]
COc1ccc(N2C[C@H](C(=O)N3CC[NH2+]CC3)CC2=O)cc1,c1cc(N2C[C@H](C(N3CC[NH2+]CC3)=O)CC2=O)ccc1OC,[C][=C][C][Branch2][Ring1][#Branch1][N][C][C@H1][Branch1][=N][C][Branch1][=Branch2][N][C][C][NH2+1][C][C][Ring1][=Branch1][=O][C][C][Ring1][=N][=O][=C][C][=C][Ring2][Ring1][Ring2][O][C]
Cn1ncc(NC(=O)[C@@H]2CC=CC[C@H]2C(=O)[O-])c1C(N)=O,O=C([C@H]1[C@H](C([O-])=O)CC=CC1)Nc1c(C(=O)N)n(C)nc1,[O][=C][Branch1][S][C@H1][C@H1][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][C][=C][C][Ring1][=Branch2][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][N][N][Branch1][C][C][N][=C][Ring1][=Branch2]
Cn1ncc(NC(=O)[C@@H]2CC=CC[C@H]2C(=O)[O-])c1C(N)=O,C1[C@@H](C(=O)Nc2c(C(=O)N)n(C)nc2)[C@H](C([O-])=O)CC=C1,[C][C@@H1][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][N][N][Branch1][C][C][N][=C][Ring1][=Branch2][C@H1][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][C][=C][Ring2][Ring1][Branch1]
O=C(C1CCCCC1)n1cnc2ccccc21,C1CC(C(=O)n2cnc3ccccc32)CCC1,[C][C][C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][C][C][Ring1][P]
O=C(C1CCCCC1)n1cnc2ccccc21,c1cc2c(cc1)n(C(=O)C1CCCCC1)cn2,[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][Branch1][=N][C][=Branch1][C][=O][C][C][C][C][C][C][Ring1][=Branch1][C][=N][Ring1][#C]
Cc1cccc(N2C(=O)C[C@@H](NCc3ccc([S@@+](N)(=O)[OH2+])cc3)C2=O)c1,c1c([S@+]([OH2+])(=O)N)ccc(CN[C@@H]2CC(=O)N(c3cc(C)ccc3)C2=O)c1,[C][=C][Branch1][=Branch2][S@+1][Branch1][C][OH2+1][=Branch1][C][=O][N][C][=C][C][Branch2][Ring1][O][C][N][C@@H1][C][C][=Branch1][C][=O][N][Branch1][N][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C][Ring1][=N][=O][=C][Ring2][Ring1][#Branch2]
Cc1cccc(N2C(=O)C[C@@H](NCc3ccc([S@@+](N)(=O)[OH2+])cc3)C2=O)c1,[C@H]1(NCc2ccc([S@@+](N)(=O)[OH2+])cc2)C(=O)N(c2cc(C)ccc2)C(=O)C1,[C@H1][Branch2][Ring1][Branch1][N][C][C][=C][C][=C][Branch1][=Branch2][S@@+1][Branch1][C][N][=Branch1][C][=O][OH2+1][C][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][Branch1][N][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][Ring2][Ring1][#Branch2]
N[S@+](=O)([OH2+])c1ccc(CN[C@H]2CC(=O)N(c3ccc(Cl)cc3)C2=O)cc1,N1(c2ccc(Cl)cc2)C(=O)[C@@H](NCc2ccc([S@@+](N)(=O)[OH2+])cc2)CC1=O,[N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][Branch1][N][C][C][=C][C][=C][Branch1][=Branch2][S@@+1][Branch1][C][N][=Branch1][C][=O][OH2+1][C][=C][Ring1][#Branch2][C][C][Ring2][Ring1][=Branch2][=O]
N[S@+](=O)([OH2+])c1ccc(CN[C@H]2CC(=O)N(c3ccc(Cl)cc3)C2=O)cc1,N1(c2ccc(Cl)cc2)C(=O)[C@@H](NCc2ccc([S@@+](=O)([OH2+])N)cc2)CC1=O,[N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][Branch1][N][C][C][=C][C][=C][Branch1][=Branch2][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][=C][Ring1][#Branch2][C][C][Ring2][Ring1][=Branch2][=O]
N[S@+](=O)([OH2+])c1ccc(CNC(=O)C[C@@H]2NC(=O)N(CCc3ccccc3)C2=O)cc1,c1cc(CNC(C[C@@H]2NC(=O)N(CCc3ccccc3)C2=O)=O)ccc1[S@+]([OH2+])(=O)N,[C][=C][C][Branch2][Ring1][S][C][N][C][Branch2][Ring1][=Branch2][C][C@@H1][N][C][=Branch1][C][=O][N][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=C][=O][=O][=C][C][=C][Ring2][Ring1][#Branch2][S@+1][Branch1][C][OH2+1][=Branch1][C][=O][N]
