original,augmented
CCn1nccc1C(=O)N1CC[C@H](c2nc(N(C)C)ncc2C(=O)N(C)C)C1,N(c1ncc(C(N(C)C)=O)c([C@@H]2CN(C(c3n(CC)ncc3)=O)CC2)n1)(C)C
CCn1nccc1C(=O)N1CC[C@H](c2nc(N(C)C)ncc2C(=O)N(C)C)C1,[C@@H]1(c2c(C(=O)N(C)C)cnc(N(C)C)n2)CN(C(=O)c2ccnn2CC)CC1
CCn1nccc1C(=O)N1CC[C@H](c2nc(N(C)C)ncc2C(=O)N(C)C)C1,CN(C)c1ncc(C(N(C)C)=O)c([C@H]2CCN(C(c3ccnn3CC)=O)C2)n1
COCC(=O)N1CC[C@@H](C2CCN(C(=O)c3ccncc3)CC2)C1,C(C(N1C[C@H](C2CCN(C(c3ccncc3)=O)CC2)CC1)=O)OC
COCC(=O)N1CC[C@@H](C2CCN(C(=O)c3ccncc3)CC2)C1,c1(C(=O)N2CCC([C@H]3CN(C(COC)=O)CC3)CC2)ccncc1
COCC(=O)N1CC[C@@H](C2CCN(C(=O)c3ccncc3)CC2)C1,C1CC([C@@H]2CCN(C(=O)COC)C2)CCN1C(=O)c1ccncc1
COCC(=O)N1CC[C@@H](C2CCN(C(=O)c3ccncc3)CC2)C1,C(N1CCC([C@H]2CN(C(COC)=O)CC2)CC1)(=O)c1ccncc1
COCC(=O)N1CC[C@@H](C2CCN(C(=O)c3ccncc3)CC2)C1,C1[C@H](C2CCN(C(c3ccncc3)=O)CC2)CCN1C(=O)COC
COc1coc(C(=O)NCc2ccncc2)cc1=O,N(C(=O)c1occ(OC)c(=O)c1)Cc1ccncc1
COc1coc(C(=O)NCc2ccncc2)cc1=O,c1(C(NCc2ccncc2)=O)cc(=O)c(OC)co1
COc1coc(C(=O)NCc2ccncc2)cc1=O,c1cnccc1CNC(=O)c1cc(=O)c(OC)co1
COc1coc(C(=O)NCc2ccncc2)cc1=O,N(C(c1occ(OC)c(=O)c1)=O)Cc1ccncc1
O=C(NCCc1nnc2ccccn12)c1cccnc1,C(c1nnc2n1cccc2)CNC(=O)c1cccnc1
O=C(NCCc1nnc2ccccn12)c1cccnc1,n1cccc(C(NCCc2nnc3ccccn23)=O)c1
O=C(NCCc1nnc2ccccn12)c1cccnc1,c1(C(NCCc2n3ccccc3nn2)=O)cccnc1
O=C(NCCc1nnc2ccccn12)c1cccnc1,c1(C(NCCc2nnc3n2cccc3)=O)cccnc1
O=C(NCCc1nnc2ccccn12)c1cccnc1,c1(CCNC(=O)c2cccnc2)nnc2ccccn12
CCn1ccc(C(=O)N2CCC(CCOC)(C(N)=O)CC2)n1,C1CC(CCOC)(C(N)=O)CCN1C(c1nn(CC)cc1)=O
CCn1ccc(C(=O)N2CCC(CCOC)(C(N)=O)CC2)n1,C(=O)(N1CCC(CCOC)(C(N)=O)CC1)c1ccn(CC)n1
CCn1ccc(C(=O)N2CCC(CCOC)(C(N)=O)CC2)n1,O=C(N)C1(CCOC)CCN(C(=O)c2nn(CC)cc2)CC1
CCn1ccc(C(=O)N2CCC(CCOC)(C(N)=O)CC2)n1,c1(C(N2CCC(CCOC)(C(=O)N)CC2)=O)nn(CC)cc1
C=CCNC(=O)CSc1nc2cnn(C)c2c(=O)n1CC,c1(=O)c2n(C)ncc2nc(SCC(NCC=C)=O)n1CC
C=CCNC(=O)CSc1nc2cnn(C)c2c(=O)n1CC,c1(SCC(=O)NCC=C)nc2c(c(=O)n1CC)n(C)nc2
C=CCNC(=O)CSc1nc2cnn(C)c2c(=O)n1CC,C(=O)(NCC=C)CSc1nc2cnn(C)c2c(=O)n1CC
C=CCNC(=O)CSc1nc2cnn(C)c2c(=O)n1CC,C(CNC(CSc1nc2cnn(C)c2c(=O)n1CC)=O)=C
C=CCNC(=O)CSc1nc2cnn(C)c2c(=O)n1CC,O=C(CSc1n(CC)c(=O)c2n(C)ncc2n1)NCC=C
Cc1ccc(-n2nnc3c(=O)n(CC(N)=O)cnc32)cc1,n1n(-c2ccc(C)cc2)c2c(c(=O)n(CC(N)=O)cn2)n1
Cc1ccc(-n2nnc3c(=O)n(CC(N)=O)cnc32)cc1,c1cc(C)ccc1-n1nnc2c(=O)n(CC(N)=O)cnc21
Cc1ccc(-n2nnc3c(=O)n(CC(N)=O)cnc32)cc1,C(C(=O)N)n1cnc2c(nnn2-c2ccc(C)cc2)c1=O
Cc1ccc(-n2nnc3c(=O)n(CC(N)=O)cnc32)cc1,NC(=O)Cn1c(=O)c2nnn(-c3ccc(C)cc3)c2nc1
Cc1ccc(-n2nnc3c(=O)n(CC(N)=O)cnc32)cc1,c12c(=O)n(CC(=O)N)cnc1n(-c1ccc(C)cc1)nn2
O=C1c2nc(-c3ccccc3)oc2[C@H]2CCCCN12,C1C[C@H]2N(CC1)C(=O)c1nc(-c3ccccc3)oc12
O=C1c2nc(-c3ccccc3)oc2[C@H]2CCCCN12,C1(=O)c2c(oc(-c3ccccc3)n2)[C@H]2CCCCN12
O=C1c2nc(-c3ccccc3)oc2[C@H]2CCCCN12,c12c(oc(-c3ccccc3)n1)[C@H]1CCCCN1C2=O
O=C1c2nc(-c3ccccc3)oc2[C@H]2CCCCN12,C1[C@@H]2c3oc(-c4ccccc4)nc3C(=O)N2CCC1
O=C1c2nc(-c3ccccc3)oc2[C@H]2CCCCN12,O=C1N2[C@@H](c3oc(-c4ccccc4)nc31)CCCC2
COc1cccc(-c2ccnc3c(C(=O)NCc4ccc(F)cc4)cnn23)c1,n12c(-c3cc(OC)ccc3)ccnc1c(C(NCc1ccc(F)cc1)=O)cn2
COc1cccc(-c2ccnc3c(C(=O)NCc4ccc(F)cc4)cnn23)c1,c1(CNC(c2cnn3c(-c4cc(OC)ccc4)ccnc32)=O)ccc(F)cc1
COc1cccc(-c2ccnc3c(C(=O)NCc4ccc(F)cc4)cnn23)c1,c1cc(OC)cc(-c2ccnc3c(C(=O)NCc4ccc(F)cc4)cnn23)c1
COc1cccc(-c2ccnc3c(C(=O)NCc4ccc(F)cc4)cnn23)c1,c1(F)ccc(CNC(c2cnn3c(-c4cc(OC)ccc4)ccnc23)=O)cc1
COc1cccc(-c2ccnc3c(C(=O)NCc4ccc(F)cc4)cnn23)c1,O(c1cc(-c2n3ncc(C(=O)NCc4ccc(F)cc4)c3ncc2)ccc1)C
O=C([O-])CN1C(=O)/C(=N/NC(=O)c2cccnc2)c2ccccc21,c1c(C(N/N=C2/C(=O)N(CC([O-])=O)c3c2cccc3)=O)cncc1
O=C([O-])CN1C(=O)/C(=N/NC(=O)c2cccnc2)c2ccccc21,c1ccc2c(c1)/C(=N\NC(=O)c1cccnc1)C(=O)N2CC(=O)[O-]
O=C([O-])CN1C(=O)/C(=N/NC(=O)c2cccnc2)c2ccccc21,c1c2c(ccc1)/C(=N\NC(c1cccnc1)=O)C(=O)N2CC(=O)[O-]
O=C([O-])CN1C(=O)/C(=N/NC(=O)c2cccnc2)c2ccccc21,N(C(=O)c1cnccc1)/N=C1/C(=O)N(CC(=O)[O-])c2ccccc21
O=C([O-])CN1C(=O)/C(=N/NC(=O)c2cccnc2)c2ccccc21,N1(CC(=O)[O-])c2c(cccc2)/C(=N\NC(c2cccnc2)=O)C1=O
COc1cc(F)ccc1-c1ccc(=O)n(CC(=O)NCC(=O)[O-])n1,C(NCC([O-])=O)(=O)Cn1c(=O)ccc(-c2c(OC)cc(F)cc2)n1
COc1cc(F)ccc1-c1ccc(=O)n(CC(=O)NCC(=O)[O-])n1,O(C)c1c(-c2ccc(=O)n(CC(NCC(=O)[O-])=O)n2)ccc(F)c1
COc1cc(F)ccc1-c1ccc(=O)n(CC(=O)NCC(=O)[O-])n1,[O-]C(=O)CNC(=O)Cn1c(=O)ccc(-c2ccc(F)cc2OC)n1
COc1cc(F)ccc1-c1ccc(=O)n(CC(=O)NCC(=O)[O-])n1,O=C([O-])CNC(=O)Cn1nc(-c2c(OC)cc(F)cc2)ccc1=O
COc1cc(F)ccc1-c1ccc(=O)n(CC(=O)NCC(=O)[O-])n1,C(n1nc(-c2c(OC)cc(F)cc2)ccc1=O)C(NCC([O-])=O)=O
NC(=O)c1ccc(NC(=O)CCCn2cnc3ccccc3c2=O)cc1,c1c(NC(=O)CCCn2c(=O)c3ccccc3nc2)ccc(C(N)=O)c1
NC(=O)c1ccc(NC(=O)CCCn2cnc3ccccc3c2=O)cc1,c1cc2ncn(CCCC(Nc3ccc(C(N)=O)cc3)=O)c(=O)c2cc1
NC(=O)c1ccc(NC(=O)CCCn2cnc3ccccc3c2=O)cc1,c1(C(=O)N)ccc(NC(CCCn2cnc3ccccc3c2=O)=O)cc1
NC(=O)c1ccc(NC(=O)CCCn2cnc3ccccc3c2=O)cc1,c1cc(NC(CCCn2cnc3c(c2=O)cccc3)=O)ccc1C(N)=O
NC(=O)c1ccc(NC(=O)CCCn2cnc3ccccc3c2=O)cc1,c1(C(N)=O)ccc(NC(CCCn2cnc3c(cccc3)c2=O)=O)cc1
Cc1ccc(Cn2c(=O)oc3ccc(C(=O)N4CCc5ccccc54)cc32)cc1,c1cc(C(N2c3ccccc3CC2)=O)cc2c1oc(=O)n2Cc1ccc(C)cc1
Cc1ccc(Cn2c(=O)oc3ccc(C(=O)N4CCc5ccccc54)cc32)cc1,c12ccccc1N(C(c1ccc3c(n(Cc4ccc(C)cc4)c(=O)o3)c1)=O)CC2
Cc1ccc(Cn2c(=O)oc3ccc(C(=O)N4CCc5ccccc54)cc32)cc1,c1cc(Cn2c3c(ccc(C(=O)N4c5c(cccc5)CC4)c3)oc2=O)ccc1C
Cc1ccc(Cn2c(=O)oc3ccc(C(=O)N4CCc5ccccc54)cc32)cc1,C(n1c(=O)oc2ccc(C(=O)N3c4ccccc4CC3)cc21)c1ccc(C)cc1
Cc1ccc(Cn2c(=O)oc3ccc(C(=O)N4CCc5ccccc54)cc32)cc1,C1CN(C(=O)c2ccc3c(c2)n(Cc2ccc(C)cc2)c(=O)o3)c2ccccc21
O=[S@@+]([OH2+])(NCc1cccs1)c1ccc(-n2cccn2)cc1,c1cn(-c2ccc([S@+]([OH2+])(NCc3cccs3)=O)cc2)nc1
O=[S@@+]([OH2+])(NCc1cccs1)c1ccc(-n2cccn2)cc1,c1cn(-c2ccc([S@@+]([OH2+])(=O)NCc3cccs3)cc2)nc1
O=[S@@+]([OH2+])(NCc1cccs1)c1ccc(-n2cccn2)cc1,c1ccn(-c2ccc([S@@+](NCc3cccs3)([OH2+])=O)cc2)n1
O=[S@@+]([OH2+])(NCc1cccs1)c1ccc(-n2cccn2)cc1,c1sc(CN[S@@+](c2ccc(-n3nccc3)cc2)(=O)[OH2+])cc1
O=[S@@+]([OH2+])(NCc1cccs1)c1ccc(-n2cccn2)cc1,c1c([S@@+](=O)(NCc2sccc2)[OH2+])ccc(-n2nccc2)c1
CCn1cc(C(=O)N2C[C@@H](F)C[C@H]2Cn2cc(C(N)=O)nn2)cn1,c1nn(CC)cc1C(=O)N1[C@H](Cn2nnc(C(N)=O)c2)C[C@H](F)C1
CCn1cc(C(=O)N2C[C@@H](F)C[C@H]2Cn2cc(C(N)=O)nn2)cn1,C(=O)(c1cn(C[C@H]2N(C(c3cn(CC)nc3)=O)C[C@@H](F)C2)nn1)N
CCn1cc(C(=O)N2C[C@@H](F)C[C@H]2Cn2cc(C(N)=O)nn2)cn1,CCn1ncc(C(=O)N2C[C@@H](F)C[C@H]2Cn2cc(C(N)=O)nn2)c1
CCn1cc(C(=O)N2C[C@@H](F)C[C@H]2Cn2cc(C(N)=O)nn2)cn1,n1c(C(N)=O)cn(C[C@H]2N(C(c3cn(CC)nc3)=O)C[C@@H](F)C2)n1
CCn1cc(C(=O)N2C[C@@H](F)C[C@H]2Cn2cc(C(N)=O)nn2)cn1,F[C@H]1C[C@@H](Cn2nnc(C(N)=O)c2)N(C(=O)c2cnn(CC)c2)C1
Cn1c(=O)c2c(ncn2CCNC2=[NH+]CCCC2)n(C)c1=O,c12c(n(CCNC3=[NH+]CCCC3)cn1)c(=O)n(C)c(=O)n2C
Cn1c(=O)c2c(ncn2CCNC2=[NH+]CCCC2)n(C)c1=O,C(Cn1cnc2c1c(=O)n(C)c(=O)n2C)NC1=[NH+]CCCC1
Cn1c(=O)c2c(ncn2CCNC2=[NH+]CCCC2)n(C)c1=O,C1C(NCCn2cnc3n(C)c(=O)n(C)c(=O)c32)=[NH+]CCC1
Cn1c(=O)c2c(ncn2CCNC2=[NH+]CCCC2)n(C)c1=O,C1CC[NH+]=C(NCCn2cnc3n(C)c(=O)n(C)c(=O)c32)C1
Cn1c(=O)c2c(ncn2CCNC2=[NH+]CCCC2)n(C)c1=O,n1(C)c(=O)n(C)c2ncn(CCNC3=[NH+]CCCC3)c2c1=O
C[C@@]1(O)COC2(CN(C(=O)CN3C(=O)COc4ccccc43)C2)C1,c1c2c(ccc1)N(CC(=O)N1CC3(OC[C@](O)(C)C3)C1)C(=O)CO2
C[C@@]1(O)COC2(CN(C(=O)CN3C(=O)COc4ccccc43)C2)C1,O=C1COc2ccccc2N1CC(N1CC2(C1)C[C@@](O)(C)CO2)=O
C[C@@]1(O)COC2(CN(C(=O)CN3C(=O)COc4ccccc43)C2)C1,c12ccccc1N(CC(N1CC3(OC[C@](O)(C)C3)C1)=O)C(=O)CO2
C[C@@]1(O)COC2(CN(C(=O)CN3C(=O)COc4ccccc43)C2)C1,c1c2c(ccc1)N(CC(N1CC3(C[C@](C)(O)CO3)C1)=O)C(=O)CO2
C[C@@]1(O)COC2(CN(C(=O)CN3C(=O)COc4ccccc43)C2)C1,c12c(cccc1)N(CC(=O)N1CC3(C1)C[C@](C)(O)CO3)C(=O)CO2
CNC(=O)[C@@H]1CN(C(=O)c2occc2C)C[C@H]1CO,OC[C@H]1[C@H](C(NC)=O)CN(C(=O)c2c(C)cco2)C1
CNC(=O)[C@@H]1CN(C(=O)c2occc2C)C[C@H]1CO,c1(C)ccoc1C(=O)N1C[C@@H](C(NC)=O)[C@H](CO)C1
CNC(=O)[C@@H]1CN(C(=O)c2occc2C)C[C@H]1CO,o1c(C(N2C[C@@H](C(NC)=O)[C@H](CO)C2)=O)c(C)cc1
CNC(=O)[C@@H]1CN(C(=O)c2occc2C)C[C@H]1CO,c1(C)c(C(=O)N2C[C@@H](C(NC)=O)[C@H](CO)C2)occ1
CNC(=O)[C@@H]1CN(C(=O)c2occc2C)C[C@H]1CO,C([C@@H]1CN(C(=O)c2c(C)cco2)C[C@H]1CO)(NC)=O
Cc1cc(C(=O)N2CC3(C[C@@H](CC(=O)N4CCOCC4)CO3)C2)n(C)n1,O=C(C[C@H]1COC2(CN(C(=O)c3cc(C)nn3C)C2)C1)N1CCOCC1
Cc1cc(C(=O)N2CC3(C[C@@H](CC(=O)N4CCOCC4)CO3)C2)n(C)n1,c1c(C)nn(C)c1C(=O)N1CC2(C1)OC[C@H](CC(=O)N1CCOCC1)C2
Cc1cc(C(=O)N2CC3(C[C@@H](CC(=O)N4CCOCC4)CO3)C2)n(C)n1,C1OC2(C[C@H]1CC(N1CCOCC1)=O)CN(C(=O)c1n(C)nc(C)c1)C2
Cc1cc(C(=O)N2CC3(C[C@@H](CC(=O)N4CCOCC4)CO3)C2)n(C)n1,O=C(N1CC2(C1)OC[C@H](CC(=O)N1CCOCC1)C2)c1cc(C)nn1C
Cc1cc(C(=O)N2CC3(C[C@@H](CC(=O)N4CCOCC4)CO3)C2)n(C)n1,O1C[C@H](CC(N2CCOCC2)=O)CC12CN(C(=O)c1n(C)nc(C)c1)C2
Cc1csc(-n2nc(C)c(CC(=O)N3CCCC3)c2C)n1,n1c(C)csc1-n1c(C)c(CC(=O)N2CCCC2)c(C)n1
Cc1csc(-n2nc(C)c(CC(=O)N3CCCC3)c2C)n1,C(=O)(N1CCCC1)Cc1c(C)n(-c2nc(C)cs2)nc1C
Cc1csc(-n2nc(C)c(CC(=O)N3CCCC3)c2C)n1,c1(-n2nc(C)c(CC(=O)N3CCCC3)c2C)scc(C)n1
Cc1csc(-n2nc(C)c(CC(=O)N3CCCC3)c2C)n1,C(c1c(C)n(-c2scc(C)n2)nc1C)C(N1CCCC1)=O
Cc1csc(-n2nc(C)c(CC(=O)N3CCCC3)c2C)n1,O=C(N1CCCC1)Cc1c(C)nn(-c2nc(C)cs2)c1C
O=C([O-])C1CCN(C(=O)[C@H]2CC(=O)N(c3ccccc3)C2)CC1,C1C(=O)N(c2ccccc2)C[C@H]1C(N1CCC(C([O-])=O)CC1)=O
O=C([O-])C1CCN(C(=O)[C@H]2CC(=O)N(c3ccccc3)C2)CC1,C1CN(C(=O)[C@@H]2CN(c3ccccc3)C(=O)C2)CCC1C([O-])=O
O=C([O-])C1CCN(C(=O)[C@H]2CC(=O)N(c3ccccc3)C2)CC1,C1N(C([C@@H]2CN(c3ccccc3)C(=O)C2)=O)CCC(C([O-])=O)C1
O=C([O-])C1CCN(C(=O)[C@H]2CC(=O)N(c3ccccc3)C2)CC1,O=C([C@@H]1CN(c2ccccc2)C(=O)C1)N1CCC(C(=O)[O-])CC1
O=C([O-])C1CCN(C(=O)[C@H]2CC(=O)N(c3ccccc3)C2)CC1,C1[C@@H](C(N2CCC(C([O-])=O)CC2)=O)CC(=O)N1c1ccccc1
Cc1cc(C(=O)N2CC(n3cc(C(=O)N(C)C)nn3)C2)n(C)n1,c1(C)nn(C)c(C(N2CC(n3nnc(C(N(C)C)=O)c3)C2)=O)c1
Cc1cc(C(=O)N2CC(n3cc(C(=O)N(C)C)nn3)C2)n(C)n1,n1(C)c(C(=O)N2CC(n3nnc(C(=O)N(C)C)c3)C2)cc(C)n1
Cc1cc(C(=O)N2CC(n3cc(C(=O)N(C)C)nn3)C2)n(C)n1,n1(C)nc(C)cc1C(=O)N1CC(n2cc(C(N(C)C)=O)nn2)C1
Cc1cc(C(=O)N2CC(n3cc(C(=O)N(C)C)nn3)C2)n(C)n1,n1(C2CN(C(c3cc(C)nn3C)=O)C2)nnc(C(=O)N(C)C)c1
Cc1cc(C(=O)N2CC(n3cc(C(=O)N(C)C)nn3)C2)n(C)n1,c1n(C2CN(C(=O)c3n(C)nc(C)c3)C2)nnc1C(N(C)C)=O
CCCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,c1(=O)n(C)c(=O)c2n(CC(NCCC)=O)cnc2n1C
CCCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,c12n(CC(=O)NCCC)cnc1n(C)c(=O)n(C)c2=O
CCCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,Cn1c2ncn(CC(=O)NCCC)c2c(=O)n(C)c1=O
CCCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,c12c(ncn1CC(=O)NCCC)n(C)c(=O)n(C)c2=O
CCCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,n1c2c(c(=O)n(C)c(=O)n2C)n(CC(NCCC)=O)c1
CN1CCCn2nc([C@@H]3CCC[NH2+]C3)cc2C1=O,c12cc([C@@H]3CCC[NH2+]C3)nn1CCCN(C)C2=O
CN1CCCn2nc([C@@H]3CCC[NH2+]C3)cc2C1=O,n12c(cc([C@@H]3CCC[NH2+]C3)n1)C(=O)N(C)CCC2
CN1CCCn2nc([C@@H]3CCC[NH2+]C3)cc2C1=O,N1(C)C(=O)c2n(nc([C@@H]3CCC[NH2+]C3)c2)CCC1
CN1CCCn2nc([C@@H]3CCC[NH2+]C3)cc2C1=O,C1[NH2+]CCC[C@H]1c1nn2c(c1)C(=O)N(C)CCC2
CN1CCCn2nc([C@@H]3CCC[NH2+]C3)cc2C1=O,CN1CCCn2c(cc([C@H]3C[NH2+]CCC3)n2)C1=O
NC(=O)CCN1C(=O)c2ccccc2C1=O,c1c2c(ccc1)C(=O)N(CCC(N)=O)C2=O
NC(=O)CCN1C(=O)c2ccccc2C1=O,c12ccccc1C(=O)N(CCC(=O)N)C2=O
NC(=O)CCN1C(=O)c2ccccc2C1=O,c1cccc2c1C(=O)N(CCC(N)=O)C2=O
NC(=O)CCN1C(=O)c2ccccc2C1=O,NC(CCN1C(=O)c2c(cccc2)C1=O)=O
NC(=O)CCN1C(=O)c2ccccc2C1=O,C(CN1C(=O)c2ccccc2C1=O)C(=O)N
NC(=O)[C@H]1CC[N@H+]([C@H]2CC(=O)N(Cc3ccccc3)C2=O)CC1,C1(=O)N(Cc2ccccc2)C(=O)[C@@H]([N@H+]2CC[C@H](C(N)=O)CC2)C1
NC(=O)[C@H]1CC[N@H+]([C@H]2CC(=O)N(Cc3ccccc3)C2=O)CC1,N1(Cc2ccccc2)C(=O)[C@@H]([N@H+]2CC[C@H](C(N)=O)CC2)CC1=O
NC(=O)[C@H]1CC[N@H+]([C@H]2CC(=O)N(Cc3ccccc3)C2=O)CC1,N1(Cc2ccccc2)C(=O)C[C@H]([N@H+]2CC[C@H](C(=O)N)CC2)C1=O
NC(=O)[C@H]1CC[N@H+]([C@H]2CC(=O)N(Cc3ccccc3)C2=O)CC1,C1[C@H]([N@H+]2CC[C@H](C(N)=O)CC2)C(=O)N(Cc2ccccc2)C1=O
NC(=O)[C@H]1CC[N@H+]([C@H]2CC(=O)N(Cc3ccccc3)C2=O)CC1,O=C1N(Cc2ccccc2)C(=O)[C@@H]([N@H+]2CC[C@H](C(=O)N)CC2)C1
O=c1c2cnc3ccnn3c2ccn1CCc1c[nH+]c[nH]1,c12c(ccn(CCc3c[nH+]c[nH]3)c1=O)n1nccc1nc2
O=c1c2cnc3ccnn3c2ccn1CCc1c[nH+]c[nH]1,n1(CCc2[nH]c[nH+]c2)ccc2n3nccc3ncc2c1=O
O=c1c2cnc3ccnn3c2ccn1CCc1c[nH+]c[nH]1,c1c2c(ccn(CCc3[nH]c[nH+]c3)c2=O)n2nccc2n1
O=c1c2cnc3ccnn3c2ccn1CCc1c[nH+]c[nH]1,n1(CCc2c[nH+]c[nH]2)ccc2c(cnc3n2ncc3)c1=O
O=c1c2cnc3ccnn3c2ccn1CCc1c[nH+]c[nH]1,n1c2ccnn2c2ccn(CCc3c[nH+]c[nH]3)c(=O)c2c1
Oc1ccc2ccccc2c1/C=N/N1CCN(c2cccc[nH+]2)CC1,C(=N/N1CCN(c2cccc[nH+]2)CC1)\c1c2c(cccc2)ccc1O
Oc1ccc2ccccc2c1/C=N/N1CCN(c2cccc[nH+]2)CC1,c1cc(N2CCN(/N=C/c3c(O)ccc4c3cccc4)CC2)[nH+]cc1
Oc1ccc2ccccc2c1/C=N/N1CCN(c2cccc[nH+]2)CC1,N1(/N=C/c2c3ccccc3ccc2O)CCN(c2[nH+]cccc2)CC1
Oc1ccc2ccccc2c1/C=N/N1CCN(c2cccc[nH+]2)CC1,c12ccccc1ccc(O)c2/C=N/N1CCN(c2cccc[nH+]2)CC1
Oc1ccc2ccccc2c1/C=N/N1CCN(c2cccc[nH+]2)CC1,c1cc(N2CCN(/N=C/c3c(O)ccc4ccccc34)CC2)[nH+]cc1
Cc1nc([C@@H]2CN(C(=O)c3cscn3)C[C@H]2C(N)=O)n[nH]1,c1nc(C(N2C[C@@H](c3n[nH]c(C)n3)[C@H](C(N)=O)C2)=O)cs1
Cc1nc([C@@H]2CN(C(=O)c3cscn3)C[C@H]2C(N)=O)n[nH]1,N1(C(c2ncsc2)=O)C[C@@H](C(N)=O)[C@H](c2nc(C)[nH]n2)C1
Cc1nc([C@@H]2CN(C(=O)c3cscn3)C[C@H]2C(N)=O)n[nH]1,n1c(C(N2C[C@@H](C(N)=O)[C@H](c3nc(C)[nH]n3)C2)=O)csc1
Cc1nc([C@@H]2CN(C(=O)c3cscn3)C[C@H]2C(N)=O)n[nH]1,C1N(C(=O)c2cscn2)C[C@@H](C(=O)N)[C@@H]1c1n[nH]c(C)n1
Cc1nc([C@@H]2CN(C(=O)c3cscn3)C[C@H]2C(N)=O)n[nH]1,O=C(c1ncsc1)N1C[C@@H](c2n[nH]c(C)n2)[C@H](C(N)=O)C1
Nc1nnc(SCC(=O)Nc2ccc([S@@+](N)(=O)[OH2+])cc2)s1,N(c1ccc([S@+]([OH2+])(=O)N)cc1)C(CSc1sc(N)nn1)=O
Nc1nnc(SCC(=O)Nc2ccc([S@@+](N)(=O)[OH2+])cc2)s1,S(CC(=O)Nc1ccc([S@+]([OH2+])(=O)N)cc1)c1sc(N)nn1
Nc1nnc(SCC(=O)Nc2ccc([S@@+](N)(=O)[OH2+])cc2)s1,C(CSc1nnc(N)s1)(=O)Nc1ccc([S@@+](=O)([OH2+])N)cc1
Nc1nnc(SCC(=O)Nc2ccc([S@@+](N)(=O)[OH2+])cc2)s1,s1c(SCC(=O)Nc2ccc([S@+](=O)(N)[OH2+])cc2)nnc1N
Nc1nnc(SCC(=O)Nc2ccc([S@@+](N)(=O)[OH2+])cc2)s1,C(C(=O)Nc1ccc([S@+](N)([OH2+])=O)cc1)Sc1sc(N)nn1
Cc1nn(C)cc1[C@H]1[C@@H](C(N)=O)[C@H](C)Nc2ncnn21,n1c(C)c([C@@H]2n3c(ncn3)N[C@@H](C)[C@@H]2C(N)=O)cn1C
Cc1nn(C)cc1[C@H]1[C@@H](C(N)=O)[C@H](C)Nc2ncnn21,c1(C)c([C@@H]2n3c(ncn3)N[C@@H](C)[C@@H]2C(N)=O)cn(C)n1
Cc1nn(C)cc1[C@H]1[C@@H](C(N)=O)[C@H](C)Nc2ncnn21,O=C([C@@H]1[C@H](c2cn(C)nc2C)n2c(ncn2)N[C@H]1C)N
Cc1nn(C)cc1[C@H]1[C@@H](C(N)=O)[C@H](C)Nc2ncnn21,[C@@H]1(C)Nc2n(ncn2)[C@@H](c2cn(C)nc2C)[C@H]1C(N)=O
Cc1nn(C)cc1[C@H]1[C@@H](C(N)=O)[C@H](C)Nc2ncnn21,NC(=O)[C@H]1[C@H](C)Nc2n(ncn2)[C@H]1c1cn(C)nc1C
COc1ccc(Nc2nc(N)nc(-c3cc4ccccc4o3)n2)cc1,O(C)c1ccc(Nc2nc(-c3oc4ccccc4c3)nc(N)n2)cc1
COc1ccc(Nc2nc(N)nc(-c3cc4ccccc4o3)n2)cc1,c1(OC)ccc(Nc2nc(N)nc(-c3oc4c(cccc4)c3)n2)cc1
COc1ccc(Nc2nc(N)nc(-c3cc4ccccc4o3)n2)cc1,c1(N)nc(Nc2ccc(OC)cc2)nc(-c2cc3ccccc3o2)n1
COc1ccc(Nc2nc(N)nc(-c3cc4ccccc4o3)n2)cc1,c1(Nc2nc(N)nc(-c3oc4c(c3)cccc4)n2)ccc(OC)cc1
COc1ccc(Nc2nc(N)nc(-c3cc4ccccc4o3)n2)cc1,c1cc(Nc2nc(N)nc(-c3oc4ccccc4c3)n2)ccc1OC
O=C(c1cc(-c2ccc(F)cc2)nc2ccccc12)N1CCC[C@@H]1c1nc(C2CCOCC2)no1,c1c2nc(-c3ccc(F)cc3)cc(C(N3CCC[C@@H]3c3nc(C4CCOCC4)no3)=O)c2ccc1
O=C(c1cc(-c2ccc(F)cc2)nc2ccccc12)N1CCC[C@@H]1c1nc(C2CCOCC2)no1,c1(-c2ccc(F)cc2)cc(C(N2[C@@H](c3onc(C4CCOCC4)n3)CCC2)=O)c2ccccc2n1
O=C(c1cc(-c2ccc(F)cc2)nc2ccccc12)N1CCC[C@@H]1c1nc(C2CCOCC2)no1,c1c(F)ccc(-c2cc(C(=O)N3[C@@H](c4nc(C5CCOCC5)no4)CCC3)c3c(n2)cccc3)c1
O=C(c1cc(-c2ccc(F)cc2)nc2ccccc12)N1CCC[C@@H]1c1nc(C2CCOCC2)no1,C1(c2nc([C@H]3CCCN3C(c3cc(-c4ccc(F)cc4)nc4c3cccc4)=O)on2)CCOCC1
