original,augmented,selfies
O=C([O-])Cn1ccc2c(cnc3ncnn32)c1=O,[O-]C(Cn1ccc2n3ncnc3ncc2c1=O)=O,[O-1][C][Branch2][Ring1][=Branch1][C][N][C][=C][C][N][N][=C][N][=C][Ring1][Branch1][N][=C][C][=Ring1][=Branch2][C][Ring1][=N][=O][=O]
CCn1c(=O)c(=O)n(CC(=O)[O-])c2ccccc21,c1c2n(CC)c(=O)c(=O)n(CC([O-])=O)c2ccc1,[C][=C][N][Branch1][Ring1][C][C][C][=Branch1][C][=O][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][C][Ring1][=C][=C][C][=C][Ring2][Ring1][C]
N#CC1=C(N)Oc2c(oc(CO)cc2=O)[C@H]1c1ccncc1,C1(C#N)=C(N)Oc2c(oc(CO)cc2=O)[C@H]1c1ccncc1,[C][Branch1][Ring1][C][#N][=C][Branch1][C][N][O][C][=C][Branch1][N][O][C][Branch1][Ring1][C][O][=C][C][Ring1][Branch2][=O][C@H1][Ring1][S][C][=C][C][=N][C][=C][Ring1][=Branch1]
O=C(N[C@@H]1CCN(c2[nH+]c3ccccc3n2C2CCCC2)C1)c1cccs1,C1C[C@@H](NC(c2cccs2)=O)CN1c1n(C2CCCC2)c2ccccc2[nH+]1,[C][C][C@@H1][Branch1][=N][N][C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][=O][C][N][Ring1][=N][C][N][Branch1][Branch2][C][C][C][C][C][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1+1][=Ring1][=C]
CC(=O)N[C@@H]1CN(C(=O)CCc2nc3ccccc3[nH]2)C[C@H]1CO,N([C@@H]1CN(C(=O)CCc2[nH]c3c(n2)cccc3)C[C@H]1CO)C(C)=O,[N][Branch2][Ring2][Ring1][C@@H1][C][N][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][NH1][C][=C][Branch1][Ring2][N][=Ring1][Branch1][C][=C][C][=C][Ring1][#Branch1][C][C@H1][Ring2][Ring1][C][C][O][C][Branch1][C][C][=O]
CCc1noc(-c2nn(C)c3c2CN(C(=O)c2cn[nH]c2)C3)n1,n1(C)nc(-c2onc(CC)n2)c2c1CN(C(=O)c1cn[nH]c1)C2,[N][Branch1][C][C][N][=C][Branch1][N][C][O][N][=C][Branch1][Ring1][C][C][N][=Ring1][#Branch1][C][=C][Ring1][=N][C][N][Branch1][N][C][=Branch1][C][=O][C][C][=N][NH1][C][=Ring1][Branch1][C][Ring1][N]
NS(=O)(=O)c1ccc(CC[NH2+][C@H]2CC(=O)N(Cc3ccccc3)C2=O)cc1,c1cc(CC[NH2+][C@H]2CC(=O)N(Cc3ccccc3)C2=O)ccc1S(=O)(N)=O,[C][=C][C][Branch2][Ring1][#Branch2][C][C][NH2+1][C@H1][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N][=O][=C][C][=C][Ring2][Ring1][#Branch1][S][=Branch1][C][=O][Branch1][C][N][=O]
Cc1cc(CN2CCn3c(C)nnc3[C@H]2C(=O)N2CCCC2)n(C)n1,c1(C)cc(CN2CCn3c(nnc3C)[C@H]2C(=O)N2CCCC2)n(C)n1,[C][Branch1][C][C][C][=C][Branch2][Ring1][=N][C][N][C][C][N][C][=Branch1][#Branch1][=N][N][=C][Ring1][Branch1][C][C@H1][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][N][Branch1][C][C][N][=Ring2][Ring1][=Branch2]
O=C(CCN1C(=O)c2nccnc2C1=O)Nc1ncc[nH]1,c12nccnc1C(=O)N(CCC(Nc1[nH]ccn1)=O)C2=O,[C][=N][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][#C][C][C][C][Branch1][=Branch2][N][C][NH1][C][=C][N][=Ring1][Branch1][=O][C][Ring2][Ring1][Ring2][=O]
Cc1cnn(CCC(=O)N2C[C@@H](CO)[C@H](c3ccccn3)C2)c1,C([C@@H]1CN(C(CCn2ncc(C)c2)=O)C[C@H]1c1ncccc1)O,[C][Branch2][Ring2][C][C@@H1][C][N][Branch1][P][C][Branch1][=N][C][C][N][N][=C][C][Branch1][C][C][=C][Ring1][=Branch1][=O][C][C@H1][Ring1][#C][C][=N][C][=C][C][=C][Ring1][=Branch1][O]
COc1ccc(CNc2ncnc3c2cnn3-c2ccccc2)cc1,c1cc(CNc2c3c(ncn2)n(-c2ccccc2)nc3)ccc1OC,[C][=C][C][Branch2][Ring1][N][C][N][C][=C][C][=Branch1][=Branch1][=N][C][=N][Ring1][=Branch1][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][=C][=C][C][=C][Ring2][Ring1][#Branch1][O][C]
O=C([O-])c1nccnc1C(=O)Nc1ccccc1CO,c1(NC(=O)c2nccnc2C(=O)[O-])c(CO)cccc1,[C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][=N][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1][=C][Branch1][Ring1][C][O][C][=C][C][=C][Ring2][Ring1][Ring2]
O=C(C1CCCCC1)N1CCN(c2nc3nccc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,C1CCCCC1C(=O)N1CCN(c2nc3n(c(-c4cccc(C(F)(F)F)c4)ccn3)n2)CC1,[C][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring2][#Branch1][C][N][=C][N][Branch2][Ring1][N][C][Branch2][Ring1][Ring1][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2][=C][C][=N][Ring1][S][N][=Ring2][Ring1][Ring1][C][C][Ring2][Ring1][=Branch2]
Cn1ncc(N2CC[C@H](C(=O)NCc3cccnc3)C2)cc1=O,[C@@H]1(C(=O)NCc2cnccc2)CN(c2cnn(C)c(=O)c2)CC1,[C@@H1][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][N][=C][C][=C][Ring1][=Branch1][C][N][Branch1][#C][C][C][=N][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][Branch2][C][C][Ring2][Ring1][#Branch1]
COc1cn(C)c(C(=O)Nc2ccc(Cn3cncn3)cc2)cc1=O,Cn1cc(OC)c(=O)cc1C(Nc1ccc(Cn2ncnc2)cc1)=O,[C][N][C][=C][Branch1][Ring1][O][C][C][=Branch1][C][=O][C][=C][Ring1][=Branch2][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][C][N][N][=C][N][=C][Ring1][Branch1][C][=C][Ring1][N][=O]
O=C(Cn1c(C(F)(F)F)nc2ccccc21)c1ccc(OC(F)F)cc1,FC(F)(c1n(CC(c2ccc(OC(F)F)cc2)=O)c2ccccc2n1)F,[F][C][Branch1][C][F][Branch2][Ring2][#Branch1][C][N][Branch2][Ring1][=Branch1][C][C][Branch1][P][C][=C][C][=C][Branch1][#Branch1][O][C][Branch1][C][F][F][C][=C][Ring1][#Branch2][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=Ring2][Ring1][=Branch1][F]
O=C(CSc1nc2ccccc2c(=O)n1C[C@@H]1CCCO1)/N=c1/[nH]cn[nH]1,c1(=N/C(=O)CSc2nc3c(cccc3)c(=O)n2C[C@@H]2CCCO2)\[nH]cn[nH]1,[C][=Branch2][Ring2][Ring1][=N][/C][=Branch1][C][=O][C][S][C][=N][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][O][C][C@@H1][C][C][C][O][Ring1][Branch1][\NH1][C][=N][NH1][Ring2][Ring1][O]
O=C(CCc1n[nH]c(=O)[n-]c1=O)NCc1nc2ccccc2[nH]1,c1(=O)[n-]c(=O)[nH]nc1CCC(=O)NCc1nc2c(cccc2)[nH]1,[C][=Branch1][C][=O][N-1][C][=Branch1][C][=O][NH1][N][=C][Ring1][Branch2][C][C][C][=Branch1][C][=O][N][C][C][=N][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2]
O=C([O-])[C@@H]1CCCN(c2ncnc3[nH]cnc23)C1,N1(c2ncnc3c2nc[nH]3)CCC[C@@H](C([O-])=O)C1,[N][Branch1][=C][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][NH1][Ring1][Branch1][C][C][C][C@@H1][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][Ring2][Ring1][C]
Cc1cc(C)n(CCC(=O)N2CCC(CN3C[C@H](C(=O)N4CCCC4)CC3=O)CC2)n1,n1c(C)cc(C)n1CCC(N1CCC(CN2C[C@H](C(=O)N3CCCC3)CC2=O)CC1)=O,[N][=C][Branch1][C][C][C][=C][Branch1][C][C][N][Ring1][#Branch1][C][C][C][Branch2][Ring2][Ring1][N][C][C][C][Branch2][Ring1][#Branch1][C][N][C][C@H1][Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][C][Ring1][N][=O][C][C][Ring2][Ring1][Ring2][=O]
COc1ccc(N2C(=O)N[C@H](CC(=O)NCc3cccnc3)C2=O)cc1,n1cccc(CNC(=O)C[C@H]2NC(=O)N(c3ccc(OC)cc3)C2=O)c1,[N][=C][C][=C][C][Branch2][Ring1][P][C][N][C][=Branch1][C][=O][C][C@H1][N][C][=Branch1][C][=O][N][Branch1][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][Ring1][=C][=O][=C][Ring2][Ring1][#Branch2]
CC[C@@H](C(=O)[O-])n1cc(-n2cc([N+](=O)[O-])cn2)cn1,c1([N+](=O)[O-])cn(-c2cnn([C@H](C(=O)[O-])CC)c2)nc1,[C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][N][Branch2][Ring1][Ring2][C][C][=N][N][Branch1][O][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C][C][=Ring1][O][N][=C][Ring2][Ring1][Ring1]
CCn1cc(NC(=O)c2c([N+](=O)[O-])cnn2C)c(C(N)=O)n1,n1n(CC)cc(NC(c2n(C)ncc2[N+](=O)[O-])=O)c1C(=O)N,[N][N][Branch1][Ring1][C][C][C][=C][Branch2][Ring1][Branch1][N][C][Branch1][S][C][N][Branch1][C][C][N][=C][C][=Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][=O][C][=Ring2][Ring1][Ring1][C][=Branch1][C][=O][N]
O=C(NCCn1nc(C(=O)N2CCOCC2)c2c1CCOC2)NCc1ccccc1,O=C(NCc1ccccc1)NCCn1c2c(c(C(N3CCOCC3)=O)n1)COCC2,[O][=C][Branch1][O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][C][=C][Branch2][Ring1][Ring1][C][Branch1][=N][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=O][=N][Ring1][=N][C][O][C][C][Ring1][S]
Nc1ncnc2nc(-c3ccncc3)nn12,c1nccc(-c2nc3ncnc(N)n3n2)c1,[C][=N][C][=C][C][Branch1][P][C][N][=C][N][=C][N][=C][Branch1][C][N][N][Ring1][#Branch1][N][=Ring1][#Branch2][=C][Ring1][S]
Cn1c(=O)n(C)c2cc(S(=O)(=O)[O-])ccc21,[O-]S(=O)(=O)c1ccc2c(c1)n(C)c(=O)n2C,[O-1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][Branch2][C]
Cc1cc(O)c(C(=O)c2cnc3c(c2)COc2ccccc2-3)cc1Cl,c1ccc2c(c1)OCc1c-2ncc(C(=O)c2c(O)cc(C)c(Cl)c2)c1,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][=C][Ring1][#Branch1][N][=C][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][Branch1][C][C][C][Branch1][C][Cl][=C][Ring1][=Branch2][=C][Ring1][P]
CCn1cc(NC(=O)c2c(Cl)cnn2C)c(C(N)=O)n1,c1(C(Nc2cn(CC)nc2C(=O)N)=O)n(C)ncc1Cl,[C][Branch2][Ring1][#Branch1][C][Branch2][Ring1][C][N][C][=C][N][Branch1][Ring1][C][C][N][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][=O][N][Branch1][C][C][N][=C][C][=Ring2][Ring1][Ring1][Cl]
O=C(CCn1ccn2nc3c(c2c1=O)CCCC3)N1CC(=O)N(CCc2ccccc2)C(=O)C1,n1c2c(c3c(=O)n(CCC(=O)N4CC(=O)N(CCc5ccccc5)C(=O)C4)ccn13)CCCC2,[N][=C][C][=Branch2][Branch1][Ring1][=C][C][=Branch1][C][=O][N][Branch2][Ring1][P][C][C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][S][C][=C][N][Ring2][Ring1][=C][Ring2][Ring1][O][C][C][C][C][Ring2][Ring1][P]
NC(=O)c1ccc(N2C(=O)N[C@H](CC(=O)[O-])C2=O)cc1,[O-]C(=O)C[C@@H]1C(=O)N(c2ccc(C(N)=O)cc2)C(=O)N1,[O-1][C][=Branch1][C][=O][C][C@@H1][C][=Branch1][C][=O][N][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][Ring1][S]
CN(C)c1cc(-n2cnc(C(=O)Nc3ccccc3)c2)ncn1,c1nc(-n2cc(C(Nc3ccccc3)=O)nc2)cc(N(C)C)n1,[C][=N][C][Branch2][Ring1][#Branch1][N][C][=C][Branch1][=C][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=O][N][=C][Ring1][=C][=C][C][Branch1][=Branch1][N][Branch1][C][C][C][=N][Ring2][Ring1][#Branch1]
NC(=O)c1[nH]ncc1NCc1ccncc1,NC(c1c(NCc2ccncc2)cn[nH]1)=O,[N][C][Branch2][Ring1][Ring2][C][=C][Branch1][O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=N][NH1][Ring1][=N][=O]
Cn1c(=O)c2c(nc(NCCN3CCOCC3)n2C)n(C)c1=O,O=c1n(C)c(=O)c2c(n1C)nc(NCCN1CCOCC1)n2C,[O][=C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][Branch1][Branch1][N][Ring1][Branch2][C][N][=C][Branch1][N][N][C][C][N][C][C][O][C][C][Ring1][=Branch1][N][Ring1][S][C]
O=[S@+]1([OH2+])C[C@@H]2Sc3ncnc4ncn(c34)[C@H]2C1,n12cnc3ncnc(c13)S[C@H]1C[S@+](=O)([OH2+])C[C@H]21,[N][C][=N][C][=N][C][=N][C][=Branch1][=Branch1][=C][Ring1][=Branch2][Ring1][=Branch1][S][C@H1][C][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][C@H1][Ring1][P][Ring1][#Branch1]
Cn1c(NC(=O)c2ccco2)cc(=O)n(C)c1=O,Cn1c(=O)cc(NC(c2ccco2)=O)n(C)c1=O,[C][N][C][=Branch1][C][=O][C][=C][Branch1][=N][N][C][Branch1][Branch2][C][=C][C][=C][O][Ring1][Branch1][=O][N][Branch1][C][C][C][Ring1][S][=O]
O=C(NCCc1nnc2ccccn12)c1ccccn1,C(NC(c1ccccn1)=O)Cc1n2c(nn1)cccc2,[C][Branch1][=C][N][C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][=O][C][C][N][C][=Branch1][Branch1][=N][N][=Ring1][Branch1][C][=C][C][=C][Ring1][Branch2]
Nn1ccc2c(cnc3ncnn32)c1=O,c1(=O)c2cnc3n(ncn3)c2ccn1N,[C][=Branch1][C][=O][C][C][=N][C][N][Branch1][=Branch1][N][=C][N][=Ring1][Branch1][C][=Ring1][=Branch2][C][=C][N][Ring1][=C][N]
Cn1c(=O)c2ncn(CC(=O)N/N=C\c3ccc(O)c(O)c3)c2n(C)c1=O,C(Cn1cnc2c1n(C)c(=O)n(C)c2=O)(N/N=C\c1ccc(O)c(O)c1)=O,[C][Branch2][Ring1][=Branch2][C][N][C][=N][C][=C][Ring1][Branch1][N][Branch1][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][=Branch2][=O][Branch2][Ring1][C][N][/N][=C][\C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][=O]
NC(=S)n1ccc2c(cnc3ncnn32)c1=O,O=c1c2c(ccn1C(=S)N)n1c(nc2)ncn1,[O][=C][C][=C][Branch1][O][C][=C][N][Ring1][=Branch1][C][=Branch1][C][=S][N][N][C][Branch1][Branch1][N][=C][Ring1][N][=N][C][=N][Ring1][#Branch1]
CC(C)[C@@H](NC(=O)c1cccnc1)C(=O)[O-],N(C(=O)c1cccnc1)[C@H](C(C)C)C(=O)[O-],[N][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][=Branch1][C][=O][O-1]
Cn1c2nc(=O)nnc-2c([O-])n(C)c1=O,c1(=O)n(C)c([O-])c2nnc(=O)nc-2n1C,[C][=Branch1][C][=O][N][Branch1][C][C][C][Branch1][C][O-1][=C][N][=N][C][=Branch1][C][=O][N][=C][Ring1][#Branch1][N][Ring1][=C][C]
Cn1cnnc1-c1nn(C)c2c1CN(C(=O)c1nn(C)c3ccccc13)CC2,C1Cc2n(C)nc(-c3nncn3C)c2CN1C(c1nn(C)c2ccccc12)=O,[C][C][C][N][Branch1][C][C][N][=C][Branch1][=Branch2][C][=N][N][=C][N][Ring1][Branch1][C][C][=Ring1][N][C][N][Ring1][S][C][Branch1][P][C][=N][N][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][=O]
CC(=O)N1CCc2c(sc(N)c2C(N)=O)C1,C1CN(C(=O)C)Cc2sc(N)c(C(N)=O)c21,[C][C][N][Branch1][=Branch1][C][=Branch1][C][=O][C][C][C][S][C][Branch1][C][N][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=Ring1][=Branch2][Ring1][S]
Cn1c(=O)c2c(nc([S@@+](C)(=O)[OH2+])n2C)n(C)c1=O,n1(C)c(=O)n(C)c2nc([S@@+](=O)([OH2+])C)n(C)c2c1=O,[N][Branch1][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][N][=C][Branch1][=Branch2][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][N][Branch1][C][C][C][=Ring1][#Branch2][C][Ring1][P][=O]
Cn1ncc2c(=O)n(CC(=O)[O-])cnc21,c1nn(C)c2ncn(CC([O-])=O)c(=O)c12,[C][=N][N][Branch1][C][C][C][N][=C][N][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][C][=Branch1][C][=O][C][Ring1][#C][=Ring1][O]
Cn1cc(NC(=O)c2cc3ncc(Br)cn3n2)c(C(=O)[O-])n1,c1(Br)cn2c(cc(C(=O)Nc3cn(C)nc3C(=O)[O-])n2)nc1,[C][Branch1][C][Br][=C][N][C][=Branch2][Ring1][=N][=C][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][N][Branch1][C][C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1][=N][Ring1][P][N][=C][Ring2][Ring1][=Branch1]
Cn1c(=O)c2cccc([N+](=O)[O-])c2c(=O)n1C,c1(=O)c2c([N+](=O)[O-])cccc2c(=O)n(C)n1C,[C][=Branch1][C][=O][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][Branch1][C][C][N][Ring1][S][C]
COC(=O)CNC(=O)[C@H]1CC(=O)N(CCc2ccc(F)cc2)C1,Fc1ccc(CCN2C[C@@H](C(=O)NCC(=O)OC)CC2=O)cc1,[F][C][=C][C][=C][Branch2][Ring1][=Branch2][C][C][N][C][C@@H1][Branch1][=N][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][O][C][C][C][Ring1][=N][=O][C][=C][Ring2][Ring1][=Branch1]
COc1cc([C@@H]2C(C#N)=C(N)Oc3[nH]nc(-c4cccnc4)c32)ccc1OCC(N)=O,c12[nH]nc(-c3cnccc3)c1[C@H](c1cc(OC)c(OCC(=O)N)cc1)C(C#N)=C(N)O2,[C][NH1][N][=C][Branch1][=Branch2][C][=C][N][=C][C][=C][Ring1][=Branch1][C][=Ring1][O][C@H1][Branch2][Ring1][=Branch1][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Branch2][O][C][C][=Branch1][C][=O][N][C][=C][Ring1][=N][C][Branch1][Ring1][C][#N][=C][Branch1][C][N][O][Ring2][Ring1][#C]
O=C1CCC[C@@H]1n1ccc2c(cnc3ncnn32)c1=O,c12c(=O)n([C@H]3CCCC3=O)ccc1n1ncnc1nc2,[C][C][=Branch1][C][=O][N][Branch1][=Branch2][C@H1][C][C][C][C][Ring1][Branch1][=O][C][=C][C][=Ring1][=N][N][N][=C][N][=C][Ring1][Branch1][N][=C][Ring2][Ring1][Ring2]
O=C(Nc1ccc2c(c1)OCCO2)N1CC(N2C[C@@H](C(=O)N3CCCC3)CC2=O)C1,O=C(N1CC(N2C[C@@H](C(N3CCCC3)=O)CC2=O)C1)Nc1ccc2c(c1)OCCO2,[O][=C][Branch2][Ring1][#C][N][C][C][Branch2][Ring1][=Branch1][N][C][C@@H1][Branch1][N][C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][=O][C][C][Ring1][N][=O][C][Ring1][P][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1]
CCn1ncc(NC(=O)[C@H]2CCCC[C@@H]2C(=O)[O-])c1C(N)=O,C(n1ncc(NC(=O)[C@@H]2[C@@H](C(=O)[O-])CCCC2)c1C(=O)N)C,[C][Branch2][Ring2][Ring2][N][N][=C][C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C@@H1][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C][C][C][Ring1][=Branch2][=C][Ring1][P][C][=Branch1][C][=O][N][C]
O=C1CC[C@H]2C(=O)N3C(=O)CC[C@H]3C(=O)N12,C1(=O)CC[C@H]2C(=O)N3C(=O)CC[C@H]3C(=O)N12,[C][=Branch1][C][=O][C][C][C@H1][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][C][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][S][Ring1][N]
NC(=O)[C@H]1CCCN(C(N)=O)C1,C(N1C[C@@H](C(N)=O)CCC1)(=O)N,[C][Branch1][S][N][C][C@@H1][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][C][Ring1][=Branch2][=Branch1][C][=O][N]
Cn1ncc(NC(=O)[C@H]2CC=CC[C@@H]2C(=O)[O-])c1C(N)=O,[C@@H]1(C(Nc2c(C(=O)N)n(C)nc2)=O)[C@@H](C(=O)[O-])CC=CC1,[C@@H1][Branch2][Ring1][Branch2][C][Branch2][Ring1][Ring1][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][N][N][Branch1][C][C][N][=C][Ring1][=Branch2][=O][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][C][=C][C][Ring2][Ring1][Branch1]
CCn1c(NN)nc2c1c(=O)n(C)c(=O)n2C,O=c1n(C)c2nc(NN)n(CC)c2c(=O)n1C,[O][=C][N][Branch1][C][C][C][N][=C][Branch1][Ring1][N][N][N][Branch1][Ring1][C][C][C][=Ring1][=Branch2][C][=Branch1][C][=O][N][Ring1][#C][C]
Cc1c(CC(=O)NCCC(=O)[O-])c(=O)oc2cc(O)ccc12,c1(O)ccc2c(oc(=O)c(CC(NCCC(=O)[O-])=O)c2C)c1,[C][Branch1][C][O][=C][C][=C][C][Branch2][Ring1][#Branch2][O][C][=Branch1][C][=O][C][Branch1][=C][C][C][Branch1][=Branch2][N][C][C][C][=Branch1][C][=O][O-1][=O][=C][Ring1][S][C][=C][Ring2][Ring1][=Branch1]
CCn1ncc(Cl)c1C(=O)Nc1cnn(C)c1C(N)=O,NC(c1n(C)ncc1NC(=O)c1c(Cl)cnn1CC)=O,[N][C][Branch2][Ring1][N][C][N][Branch1][C][C][N][=C][C][=Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][Branch1][C][Cl][C][=N][N][Ring1][=Branch1][C][C][=O]
NC(=O)CO[C@@H]1CCC12CCN(C(=O)c1ncccc1F)CC2,N1(C(c2ncccc2F)=O)CCC2(CC1)CC[C@H]2OCC(=O)N,[N][Branch1][=C][C][Branch1][#Branch2][C][=N][C][=C][C][=C][Ring1][=Branch1][F][=O][C][C][C][Branch1][Branch1][C][C][Ring1][#C][C][C][C@H1][Ring1][=Branch1][O][C][C][=Branch1][C][=O][N]
O=C([O-])c1cc2ncc(-n3cc([N+](=O)[O-])cn3)cn2n1,c1n2nc(C(=O)[O-])cc2ncc1-n1cc([N+]([O-])=O)cn1,[C][N][N][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][Ring1][Branch2][N][=C][C][=Ring1][N][N][C][=C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][C][=N][Ring1][Branch2]
Cc1nc2ncnn2c([O-])c1NS(C)(=O)=O,c1(C)nc2ncnn2c([O-])c1NS(C)(=O)=O,[C][Branch1][C][C][=N][C][=N][C][=N][N][Ring1][Branch1][C][Branch1][C][O-1][=C][Ring1][O][N][S][Branch1][C][C][=Branch1][C][=O][=O]
Nn1ccc2c(cnc3nc(-c4ccncc4)nn32)c1=O,n1ccc(-c2nn3c4ccn(N)c(=O)c4cnc3n2)cc1,[N][=C][C][=C][Branch2][Ring1][#Branch2][C][=N][N][C][C][=C][N][Branch1][C][N][C][=Branch1][C][=O][C][=Ring1][Branch2][C][=N][C][Ring1][N][=N][Ring1][#C][C][=C][Ring2][Ring1][Branch1]
Cc1nn(C)c(C)c1NC(=O)c1c([N+](=O)[O-])cnn1C,[N+](=O)([O-])c1c(C(=O)Nc2c(C)nn(C)c2C)n(C)nc1,[N+1][=Branch1][C][=O][Branch1][C][O-1][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][C][Branch1][C][C][=N][N][Branch1][C][C][C][=Ring1][#Branch1][C][N][Branch1][C][C][N][=C][Ring1][P]
Cc1c(NC(=O)CSc2nnc(N)s2)c(=O)n(-c2ccccc2)n1C,c1cccc(-n2c(=O)c(NC(CSc3nnc(N)s3)=O)c(C)n2C)c1,[C][=C][C][=C][C][Branch2][Ring2][Ring2][N][C][=Branch1][C][=O][C][Branch2][Ring1][C][N][C][Branch1][=N][C][S][C][=N][N][=C][Branch1][C][N][S][Ring1][=Branch1][=O][=C][Branch1][C][C][N][Ring2][Ring1][C][C][=C][Ring2][Ring1][=Branch2]
Cn1nccc1-c1nc2c3cn[nH]c3ncn2n1,n1[nH]c2c(c3nc(-c4ccnn4C)nn3cn2)c1,[N][NH1][C][=C][Branch2][Ring1][=Branch1][C][=N][C][Branch1][=Branch2][C][=C][C][=N][N][Ring1][Branch1][C][=N][N][Ring1][O][C][=N][Ring1][#C][C][=Ring2][Ring1][C]
Cc1cc(NCc2cccnc2)c2ncnn2n1,c12n(ncn1)nc(C)cc2NCc1cnccc1,[C][N][Branch1][=Branch1][N][=C][N][=Ring1][Branch1][N][=C][Branch1][C][C][C][=C][Ring1][#Branch2][N][C][C][=C][N][=C][C][=C][Ring1][=Branch1]
