original,augmented
O=C(NCc1ccc(F)cc1F)c1ccc2c(c1)nc1n2CCN(Cc2ccccn2)C1=O,c1cccc(CN2C(=O)c3nc4cc(C(NCc5c(F)cc(F)cc5)=O)ccc4n3CC2)n1
NC(=O)c1c(NC(=O)[C@H]2CCCO2)sc2c1CCc1ccccc1-2,c12ccccc1-c1c(c(C(N)=O)c(NC(=O)[C@@H]3OCCC3)s1)CC2
NC(=O)c1c(NC(=O)[C@H]2CCCO2)sc2c1CCc1ccccc1-2,C1Cc2c(sc(NC(=O)[C@H]3CCCO3)c2C(N)=O)-c2ccccc21
NC(=O)c1c(NC(=O)[C@H]2CCCO2)sc2c1CCc1ccccc1-2,C1O[C@@H](C(Nc2sc3c(c2C(N)=O)CCc2c-3cccc2)=O)CC1
COc1ccc(N2C[C@H](C(=O)N3CC[NH2+]CC3)CC2=O)cc1,c1(OC)ccc(N2C(=O)C[C@@H](C(N3CC[NH2+]CC3)=O)C2)cc1
COc1ccc(N2C[C@H](C(=O)N3CC[NH2+]CC3)CC2=O)cc1,O(c1ccc(N2C[C@H](C(=O)N3CC[NH2+]CC3)CC2=O)cc1)C
COc1ccc(N2C[C@H](C(=O)N3CC[NH2+]CC3)CC2=O)cc1,O(C)c1ccc(N2C[C@H](C(=O)N3CC[NH2+]CC3)CC2=O)cc1
Cn1ncc(NC(=O)[C@@H]2CC=CC[C@H]2C(=O)[O-])c1C(N)=O,C1[C@@H](C(=O)Nc2cnn(C)c2C(N)=O)[C@H](C(=O)[O-])CC=C1
Cn1ncc(NC(=O)[C@@H]2CC=CC[C@H]2C(=O)[O-])c1C(N)=O,C1=CC[C@@H](C(=O)[O-])[C@H](C(Nc2cnn(C)c2C(N)=O)=O)C1
Cn1ncc(NC(=O)[C@@H]2CC=CC[C@H]2C(=O)[O-])c1C(N)=O,[C@@H]1(C(=O)[O-])CC=CC[C@H]1C(Nc1c(C(N)=O)n(C)nc1)=O
O=C(C1CCCCC1)n1cnc2ccccc21,n1(C(=O)C2CCCCC2)cnc2c1cccc2
O=C(C1CCCCC1)n1cnc2ccccc21,C1CCCCC1C(=O)n1cnc2ccccc12
O=C(C1CCCCC1)n1cnc2ccccc21,c1nc2c(n1C(C1CCCCC1)=O)cccc2
Cc1cccc(N2C(=O)C[C@@H](NCc3ccc([S@@+](N)(=O)[OH2+])cc3)C2=O)c1,c1c(C)cc(N2C(=O)[C@H](NCc3ccc([S@+](N)([OH2+])=O)cc3)CC2=O)cc1
Cc1cccc(N2C(=O)C[C@@H](NCc3ccc([S@@+](N)(=O)[OH2+])cc3)C2=O)c1,c1(CN[C@@H]2CC(=O)N(c3cc(C)ccc3)C2=O)ccc([S@+](=O)(N)[OH2+])cc1
Cc1cccc(N2C(=O)C[C@@H](NCc3ccc([S@@+](N)(=O)[OH2+])cc3)C2=O)c1,c1(CN[C@@H]2CC(=O)N(c3cccc(C)c3)C2=O)ccc([S@@+](=O)([OH2+])N)cc1
N[S@+](=O)([OH2+])c1ccc(CN[C@H]2CC(=O)N(c3ccc(Cl)cc3)C2=O)cc1,C1(=O)N(c2ccc(Cl)cc2)C(=O)C[C@@H]1NCc1ccc([S@@+](=O)([OH2+])N)cc1
N[S@+](=O)([OH2+])c1ccc(CN[C@H]2CC(=O)N(c3ccc(Cl)cc3)C2=O)cc1,O=C1C[C@H](NCc2ccc([S@+](=O)(N)[OH2+])cc2)C(=O)N1c1ccc(Cl)cc1
N[S@+](=O)([OH2+])c1ccc(CN[C@H]2CC(=O)N(c3ccc(Cl)cc3)C2=O)cc1,c1(N2C(=O)C[C@H](NCc3ccc([S@@+](=O)([OH2+])N)cc3)C2=O)ccc(Cl)cc1
N[S@+](=O)([OH2+])c1ccc(CNC(=O)C[C@@H]2NC(=O)N(CCc3ccccc3)C2=O)cc1,c1c(CNC(C[C@H]2C(=O)N(CCc3ccccc3)C(=O)N2)=O)ccc([S@+](N)([OH2+])=O)c1
N[S@+](=O)([OH2+])c1ccc(CNC(=O)C[C@@H]2NC(=O)N(CCc3ccccc3)C2=O)cc1,[S@@+](c1ccc(CNC(C[C@H]2C(=O)N(CCc3ccccc3)C(=O)N2)=O)cc1)(=O)([OH2+])N
N[S@+](=O)([OH2+])c1ccc(CNC(=O)C[C@@H]2NC(=O)N(CCc3ccccc3)C2=O)cc1,c1c(CCN2C(=O)N[C@@H](CC(NCc3ccc([S@+](=O)(N)[OH2+])cc3)=O)C2=O)cccc1
O=C(Nc1ccccc1)N(CCc1ccncc1)C1CCCCC1,C(Nc1ccccc1)(N(CCc1ccncc1)C1CCCCC1)=O
O=C(Nc1ccccc1)N(CCc1ccncc1)C1CCCCC1,C1CCC(N(C(Nc2ccccc2)=O)CCc2ccncc2)CC1
O=C(Nc1ccccc1)N(CCc1ccncc1)C1CCCCC1,c1cc(CCN(C(=O)Nc2ccccc2)C2CCCCC2)ccn1
CC(=O)N[C@H]1C[C@H]2CN([S@@+](=O)([OH2+])c3ccccc3)CC(=O)N2C1,[S@@+](N1C[C@H]2N(C[C@@H](NC(C)=O)C2)C(=O)C1)(c1ccccc1)(=O)[OH2+]
CC(=O)N[C@H]1C[C@H]2CN([S@@+](=O)([OH2+])c3ccccc3)CC(=O)N2C1,C1C(=O)N2C[C@@H](NC(=O)C)C[C@H]2CN1[S@+](c1ccccc1)([OH2+])=O
CC(=O)N[C@H]1C[C@H]2CN([S@@+](=O)([OH2+])c3ccccc3)CC(=O)N2C1,c1cccc([S@@+](=O)(N2CC(=O)N3C[C@@H](NC(C)=O)C[C@H]3C2)[OH2+])c1
Cc1cccc(C(=O)N2CCc3n[nH]c(C(=O)N[C@H]4CCCc5ccccc54)c3C2)c1,C1c2n[nH]c(C(N[C@@H]3c4c(cccc4)CCC3)=O)c2CN(C(c2cccc(C)c2)=O)C1
Cc1cccc(C(=O)N2CCc3n[nH]c(C(=O)N[C@H]4CCCc5ccccc54)c3C2)c1,N(C(=O)c1c2c(n[nH]1)CCN(C(c1cc(C)ccc1)=O)C2)[C@@H]1c2c(cccc2)CCC1
Cc1cccc(C(=O)N2CCc3n[nH]c(C(=O)N[C@H]4CCCc5ccccc54)c3C2)c1,C1CCc2c(cccc2)[C@H]1NC(=O)c1[nH]nc2c1CN(C(c1cc(C)ccc1)=O)CC2
Cn1c(=O)n(C)c2cc([S@@+](=O)([OH2+])N[C@@H]3CCCc4ccccc43)ccc21,c1c2n(C)c(=O)n(C)c2cc([S@+]([OH2+])(=O)N[C@@H]2CCCc3ccccc32)c1
Cn1c(=O)n(C)c2cc([S@@+](=O)([OH2+])N[C@@H]3CCCc4ccccc43)ccc21,C1CC[C@@H](N[S@@+]([OH2+])(=O)c2ccc3n(C)c(=O)n(C)c3c2)c2ccccc21
Cn1c(=O)n(C)c2cc([S@@+](=O)([OH2+])N[C@@H]3CCCc4ccccc43)ccc21,N([C@@H]1CCCc2ccccc21)[S@@+]([OH2+])(=O)c1cc2n(C)c(=O)n(C)c2cc1
CC(=O)O/N=C1/c2ccccc2C(=O)c2n[n+]([O-])n(C)c21,[n+]1([O-])n(C)c2c(n1)C(=O)c1ccccc1/C2=N/OC(=O)C
CC(=O)O/N=C1/c2ccccc2C(=O)c2n[n+]([O-])n(C)c21,Cn1c2c(n[n+]1[O-])C(=O)c1ccccc1/C2=N/OC(=O)C
CC(=O)O/N=C1/c2ccccc2C(=O)c2n[n+]([O-])n(C)c21,[n+]1([O-])n(C)c2c(n1)C(=O)c1c(cccc1)/C2=N/OC(=O)C
Cc1cc(C(=O)N2CC[C@H]3C(=O)N(Cc4ccccc4)CC(=O)N3CC2)n(C)n1,Cc1nn(C)c(C(N2CCN3C(=O)CN(Cc4ccccc4)C(=O)[C@@H]3CC2)=O)c1
Cc1cc(C(=O)N2CC[C@H]3C(=O)N(Cc4ccccc4)CC(=O)N3CC2)n(C)n1,N1(C(c2cc(C)nn2C)=O)CCN2[C@@H](CC1)C(=O)N(Cc1ccccc1)CC2=O
Cc1cc(C(=O)N2CC[C@H]3C(=O)N(Cc4ccccc4)CC(=O)N3CC2)n(C)n1,C1C(=O)N2CCN(C(=O)c3cc(C)nn3C)CC[C@H]2C(=O)N1Cc1ccccc1
CC(=O)N1CCc2cc(N3C[C@H](C(=O)NCc4ccncc4)CC3=O)ccc21,c1c2c(cc(N3C[C@H](C(NCc4ccncc4)=O)CC3=O)c1)CCN2C(C)=O
CC(=O)N1CCc2cc(N3C[C@H](C(=O)NCc4ccncc4)CC3=O)ccc21,c1c2c(ccc1N1C[C@H](C(=O)NCc3ccncc3)CC1=O)N(C(C)=O)CC2
CC(=O)N1CCc2cc(N3C[C@H](C(=O)NCc4ccncc4)CC3=O)ccc21,C1CN(C(=O)C)c2ccc(N3C[C@H](C(=O)NCc4ccncc4)CC3=O)cc21
CCOC(=O)N1CCN(C(=O)c2c(N)no[n+]2[O-])CC1,c1(C(N2CCN(C(=O)OCC)CC2)=O)c(N)no[n+]1[O-]
CCOC(=O)N1CCN(C(=O)c2c(N)no[n+]2[O-])CC1,O(C(N1CCN(C(c2c(N)no[n+]2[O-])=O)CC1)=O)CC
CCOC(=O)N1CCN(C(=O)c2c(N)no[n+]2[O-])CC1,N1(C(c2[n+]([O-])onc2N)=O)CCN(C(=O)OCC)CC1
O=C([O-])C[C@@H](c1ccccc1)c1ccc2c(c1)OCO2,C(C[C@H](c1cc2c(cc1)OCO2)c1ccccc1)(=O)[O-]
O=C([O-])C[C@@H](c1ccccc1)c1ccc2c(c1)OCO2,c12cc([C@@H](CC([O-])=O)c3ccccc3)ccc1OCO2
O=C([O-])C[C@@H](c1ccccc1)c1ccc2c(c1)OCO2,c1([C@H](c2ccccc2)CC([O-])=O)cc2c(cc1)OCO2
Cc1cc2nc(CSc3n[nH]c(N)n3)cc(=O)n2o1,c1(N)[nH]nc(SCc2cc(=O)n3c(cc(C)o3)n2)n1
Cc1cc2nc(CSc3n[nH]c(N)n3)cc(=O)n2o1,Cc1cc2n(c(=O)cc(CSc3nc(N)[nH]n3)n2)o1
Cc1cc2nc(CSc3n[nH]c(N)n3)cc(=O)n2o1,c12n(oc(C)c1)c(=O)cc(CSc1nc(N)[nH]n1)n2
CC(=O)Nn1ccc2c(cnc3ccnn32)c1=O,O=c1n(NC(C)=O)ccc2c1cnc1ccnn21
CC(=O)Nn1ccc2c(cnc3ccnn32)c1=O,O=c1c2cnc3n(c2ccn1NC(=O)C)ncc3
CC(=O)Nn1ccc2c(cnc3ccnn32)c1=O,N(C(C)=O)n1c(=O)c2c(n3c(ccn3)nc2)cc1
Cc1nn(C)c(C)c1-c1cc(C(=O)N(C)Cc2ccnn2C)c2c(C)nn(C)c2n1,c1(C)n(C)nc(C)c1-c1nc2n(C)nc(C)c2c(C(N(Cc2n(C)ncc2)C)=O)c1
Cc1nn(C)c(C)c1-c1cc(C(=O)N(C)Cc2ccnn2C)c2c(C)nn(C)c2n1,n1(C)c(C)c(-c2cc(C(N(Cc3ccnn3C)C)=O)c3c(C)nn(C)c3n2)c(C)n1
Cc1nn(C)c(C)c1-c1cc(C(=O)N(C)Cc2ccnn2C)c2c(C)nn(C)c2n1,Cn1nc(C)c2c1nc(-c1c(C)n(C)nc1C)cc2C(N(Cc1ccnn1C)C)=O
Cc1cn2c(=O)cc(CSc3n[nH]c(N)n3)nc2s1,c1(=O)n2c(nc(CSc3n[nH]c(N)n3)c1)sc(C)c2
Cc1cn2c(=O)cc(CSc3n[nH]c(N)n3)nc2s1,c1(C)sc2nc(CSc3n[nH]c(N)n3)cc(=O)n2c1
Cc1cn2c(=O)cc(CSc3n[nH]c(N)n3)nc2s1,n1c(SCc2nc3n(c(=O)c2)cc(C)s3)nc(N)[nH]1
Cc1cc2nc(SCC(=O)c3ccccc3)[nH]c2cc1C,n1c(SCC(=O)c2ccccc2)[nH]c2c1cc(C)c(C)c2
Cc1cc2nc(SCC(=O)c3ccccc3)[nH]c2cc1C,c1c(C(CSc2nc3cc(C)c(C)cc3[nH]2)=O)cccc1
Cc1cc2nc(SCC(=O)c3ccccc3)[nH]c2cc1C,C(c1ccccc1)(=O)CSc1[nH]c2c(cc(C)c(C)c2)n1
CCn1ncc(NC(=O)[C@@H]2CCCC[C@H]2C(=O)[O-])c1C(N)=O,[C@H]1(C(=O)Nc2cnn(CC)c2C(=O)N)[C@H](C([O-])=O)CCCC1
CCn1ncc(NC(=O)[C@@H]2CCCC[C@H]2C(=O)[O-])c1C(N)=O,[O-]C(=O)[C@@H]1CCCC[C@H]1C(Nc1c(C(N)=O)n(CC)nc1)=O
CCn1ncc(NC(=O)[C@@H]2CCCC[C@H]2C(=O)[O-])c1C(N)=O,CCn1c(C(=O)N)c(NC(=O)[C@@H]2CCCC[C@H]2C(=O)[O-])cn1
Cn1c(=O)n([C@@H]2CCN(C(=O)c3cnccn3)C2)c2ncccc21,c1(C(N2CC[C@@H](n3c(=O)n(C)c4cccnc34)C2)=O)cnccn1
Cn1c(=O)n([C@@H]2CCN(C(=O)c3cnccn3)C2)c2ncccc21,c1nc2n([C@@H]3CCN(C(c4cnccn4)=O)C3)c(=O)n(C)c2cc1
Cn1c(=O)n([C@@H]2CCN(C(=O)c3cnccn3)C2)c2ncccc21,c1cc2n(C)c(=O)n([C@@H]3CCN(C(c4cnccn4)=O)C3)c2nc1
O=C(c1cnc2ccccn2c1=O)N1CCOCC1,c1cccn2c(=O)c(C(N3CCOCC3)=O)cnc12
O=C(c1cnc2ccccn2c1=O)N1CCOCC1,c1c(C(=O)N2CCOCC2)c(=O)n2c(n1)cccc2
O=C(c1cnc2ccccn2c1=O)N1CCOCC1,C1N(C(c2c(=O)n3c(cccc3)nc2)=O)CCOC1
O=C(Cc1cccnc1)NC[C@H]1CN(Cc2ccccc2)C(=O)CO1,c1c(CN2C[C@H](CNC(=O)Cc3cnccc3)OCC2=O)cccc1
O=C(Cc1cccnc1)NC[C@H]1CN(Cc2ccccc2)C(=O)CO1,c1(CN2C(=O)CO[C@@H](CNC(=O)Cc3cnccc3)C2)ccccc1
O=C(Cc1cccnc1)NC[C@H]1CN(Cc2ccccc2)C(=O)CO1,c1cccc(CN2C[C@H](CNC(Cc3cccnc3)=O)OCC2=O)c1
Cn1c(=O)c2c(ncn2CC(=O)Nc2cccnc2)n(C)c1=O,C(Cn1cnc2c1c(=O)n(C)c(=O)n2C)(=O)Nc1cccnc1
Cn1c(=O)c2c(ncn2CC(=O)Nc2cccnc2)n(C)c1=O,C(C(=O)Nc1cccnc1)n1cnc2n(C)c(=O)n(C)c(=O)c12
Cn1c(=O)c2c(ncn2CC(=O)Nc2cccnc2)n(C)c1=O,n1(CC(Nc2cnccc2)=O)c2c(=O)n(C)c(=O)n(C)c2nc1
O=C([O-])Cn1cnc2c(cnn2-c2ccccc2)c1=O,n1n(-c2ccccc2)c2ncn(CC([O-])=O)c(=O)c2c1
O=C([O-])Cn1cnc2c(cnn2-c2ccccc2)c1=O,C(C([O-])=O)n1cnc2n(-c3ccccc3)ncc2c1=O
O=C([O-])Cn1cnc2c(cnn2-c2ccccc2)c1=O,c1ccc(-n2c3c(cn2)c(=O)n(CC([O-])=O)cn3)cc1
Cn1ccc(C(=O)N[C@H]2Cc3c(C(=O)NCc4cccnc4)cnn3C2)n1,c1(C(=O)N[C@H]2Cc3c(C(=O)NCc4cccnc4)cnn3C2)ccn(C)n1
Cn1ccc(C(=O)N[C@H]2Cc3c(C(=O)NCc4cccnc4)cnn3C2)n1,c1cn(C)nc1C(N[C@H]1Cc2n(ncc2C(NCc2cnccc2)=O)C1)=O
Cn1ccc(C(=O)N[C@H]2Cc3c(C(=O)NCc4cccnc4)cnn3C2)n1,n1c(C(=O)N[C@H]2Cc3n(ncc3C(=O)NCc3cccnc3)C2)ccn1C
Cc1ccc(N2C[C@@H](C(=O)N3CCC(C(=O)N4CCN(c5ccccc5F)CC4)CC3)CC2=O)cc1,C1N(c2ccc(C)cc2)C(=O)C[C@@H]1C(N1CCC(C(N2CCN(c3c(F)cccc3)CC2)=O)CC1)=O
Cc1ccc(N2C[C@@H](C(=O)N3CCC(C(=O)N4CCN(c5ccccc5F)CC4)CC3)CC2=O)cc1,C1[C@@H](C(N2CCC(C(N3CCN(c4ccccc4F)CC3)=O)CC2)=O)CC(=O)N1c1ccc(C)cc1
Cc1ccc(N2C[C@@H](C(=O)N3CCC(C(=O)N4CCN(c5ccccc5F)CC4)CC3)CC2=O)cc1,Fc1c(N2CCN(C(C3CCN(C(=O)[C@H]4CC(=O)N(c5ccc(C)cc5)C4)CC3)=O)CC2)cccc1
O=c1c2cnc3ccnn3c2ccn1Cc1cccnc1,c1n(Cc2cnccc2)c(=O)c2cnc3n(c2c1)ncc3
O=c1c2cnc3ccnn3c2ccn1Cc1cccnc1,c1(Cn2ccc3n4nccc4ncc3c2=O)cccnc1
O=c1c2cnc3ccnn3c2ccn1Cc1cccnc1,n12c3ccn(Cc4cnccc4)c(=O)c3cnc1ccn2
O=C([N-]c1nnc(-c2ccccc2)s1)C(=O)c1c[nH]c2ccccc12,c1(-c2sc([N-]C(=O)C(=O)c3c[nH]c4ccccc43)nn2)ccccc1
O=C([N-]c1nnc(-c2ccccc2)s1)C(=O)c1c[nH]c2ccccc12,c12[nH]cc(C(C([N-]c3sc(-c4ccccc4)nn3)=O)=O)c1cccc2
O=C([N-]c1nnc(-c2ccccc2)s1)C(=O)c1c[nH]c2ccccc12,O=C(C(=O)c1c[nH]c2ccccc21)[N-]c1nnc(-c2ccccc2)s1
CSCC[C@@H](C(=O)[O-])n1c[n+]([O-])c(C(C)=O)c1C,n1([C@@H](CCSC)C([O-])=O)c[n+]([O-])c(C(=O)C)c1C
CSCC[C@@H](C(=O)[O-])n1c[n+]([O-])c(C(C)=O)c1C,[n+]1([O-])c(C(=O)C)c(C)n([C@@H](CCSC)C(=O)[O-])c1
CSCC[C@@H](C(=O)[O-])n1c[n+]([O-])c(C(C)=O)c1C,[n+]1([O-])c(C(C)=O)c(C)n([C@H](C(=O)[O-])CCSC)c1
Cn1cc(C(=O)N2CC[C@@H](n3c(=O)n(C)c4cccnc43)C2)cn1,O=C(c1cnn(C)c1)N1CC[C@@H](n2c3ncccc3n(C)c2=O)C1
Cn1cc(C(=O)N2CC[C@@H](n3c(=O)n(C)c4cccnc43)C2)cn1,c1(=O)n([C@H]2CN(C(c3cn(C)nc3)=O)CC2)c2ncccc2n1C
Cn1cc(C(=O)N2CC[C@@H](n3c(=O)n(C)c4cccnc43)C2)cn1,n1(C)c(=O)n([C@@H]2CCN(C(c3cnn(C)c3)=O)C2)c2ncccc12
Cn1cc(CNC(=O)c2c(NC(=O)c3ccnn3C(F)F)cnn2C)cn1,Cn1cc(CNC(c2c(NC(=O)c3n(C(F)F)ncc3)cnn2C)=O)cn1
Cn1cc(CNC(=O)c2c(NC(=O)c3ccnn3C(F)F)cnn2C)cn1,N(Cc1cnn(C)c1)C(=O)c1n(C)ncc1NC(=O)c1n(C(F)F)ncc1
Cn1cc(CNC(=O)c2c(NC(=O)c3ccnn3C(F)F)cnn2C)cn1,C(c1ccnn1C(F)F)(Nc1c(C(=O)NCc2cnn(C)c2)n(C)nc1)=O
O=C(NCc1ccccc1)[C@H]1CCCN(c2ccnc(-c3cccc(F)c3)n2)C1,c1ccccc1CNC(=O)[C@H]1CCCN(c2ccnc(-c3cc(F)ccc3)n2)C1
O=C(NCc1ccccc1)[C@H]1CCCN(c2ccnc(-c3cccc(F)c3)n2)C1,c1ccc(CNC(=O)[C@H]2CCCN(c3nc(-c4cccc(F)c4)ncc3)C2)cc1
O=C(NCc1ccccc1)[C@H]1CCCN(c2ccnc(-c3cccc(F)c3)n2)C1,N1(c2nc(-c3cccc(F)c3)ncc2)CCC[C@H](C(=O)NCc2ccccc2)C1
Cc1cn2c(=O)cc(CSc3nc[nH]n3)nc2s1,c1c(C)sc2n1c(=O)cc(CSc1n[nH]cn1)n2
Cc1cn2c(=O)cc(CSc3nc[nH]n3)nc2s1,c1(=O)cc(CSc2n[nH]cn2)nc2n1cc(C)s2
Cc1cn2c(=O)cc(CSc3nc[nH]n3)nc2s1,Cc1cn2c(=O)cc(CSc3nc[nH]n3)nc2s1
Cc1nn2c(=O)c(NC(=O)c3ccccc3)cnc2s1,c1cc(C(=O)Nc2c(=O)n3nc(C)sc3nc2)ccc1
Cc1nn2c(=O)c(NC(=O)c3ccccc3)cnc2s1,c1ccc(C(=O)Nc2cnc3sc(C)nn3c2=O)cc1
Cc1nn2c(=O)c(NC(=O)c3ccccc3)cnc2s1,O=c1c(NC(=O)c2ccccc2)cnc2sc(C)nn21
Cc1nn(C)c(C)c1C(=O)N[C@@H]1CN(c2ncccn2)C[C@H]1CO,[C@H]1(CO)[C@H](NC(=O)c2c(C)nn(C)c2C)CN(c2ncccn2)C1
Cc1nn(C)c(C)c1C(=O)N[C@@H]1CN(c2ncccn2)C[C@H]1CO,C(O)[C@@H]1CN(c2ncccn2)C[C@H]1NC(c1c(C)n(C)nc1C)=O
Cc1nn(C)c(C)c1C(=O)N[C@@H]1CN(c2ncccn2)C[C@H]1CO,c1cnc(N2C[C@@H](CO)[C@H](NC(=O)c3c(C)nn(C)c3C)C2)nc1
Cn1c(=O)c2c(ncn2CC(=O)Nc2ccccc2C(N)=O)n(C)c1=O,c1cccc(NC(=O)Cn2c3c(n(C)c(=O)n(C)c3=O)nc2)c1C(N)=O
Cn1c(=O)c2c(ncn2CC(=O)Nc2ccccc2C(N)=O)n(C)c1=O,n1(C)c(=O)n(C)c2c(n(CC(Nc3c(C(N)=O)cccc3)=O)cn2)c1=O
Cn1c(=O)c2c(ncn2CC(=O)Nc2ccccc2C(N)=O)n(C)c1=O,c1cc(NC(Cn2cnc3n(C)c(=O)n(C)c(=O)c23)=O)c(C(N)=O)cc1
Cn1c(=O)cc(C(=O)NCCc2nnc3ccccn23)c2ccccc21,c1(CCNC(=O)c2c3ccccc3n(C)c(=O)c2)nnc2n1cccc2
Cn1c(=O)cc(C(=O)NCCc2nnc3ccccn23)c2ccccc21,c1ccc2c(c1)c(C(NCCc1nnc3n1cccc3)=O)cc(=O)n2C
Cn1c(=O)cc(C(=O)NCCc2nnc3ccccn23)c2ccccc21,n1c(CCNC(c2cc(=O)n(C)c3ccccc23)=O)n2c(cccc2)n1
Cc1ccn2c(=O)c(C(=O)NCc3ccccn3)c([O-])nc2c1,c1ccnc(CNC(c2c([O-])nc3n(c2=O)ccc(C)c3)=O)c1
Cc1ccn2c(=O)c(C(=O)NCc3ccccn3)c([O-])nc2c1,c1cn2c(=O)c(C(NCc3ccccn3)=O)c([O-])nc2cc1C
Cc1ccn2c(=O)c(C(=O)NCc3ccccn3)c([O-])nc2c1,c1(C(=O)NCc2ccccn2)c([O-])nc2cc(C)ccn2c1=O
NC(=O)c1cc(-c2ccc(COc3ccccc3)cc2)nc2ccccc12,c1(C(N)=O)cc(-c2ccc(COc3ccccc3)cc2)nc2c1cccc2
NC(=O)c1cc(-c2ccc(COc3ccccc3)cc2)nc2ccccc12,C(Oc1ccccc1)c1ccc(-c2cc(C(N)=O)c3c(cccc3)n2)cc1
COCc1cnc2c(c1SCC(N)=O)c(=O)n(C)c(=O)n2C,COCc1cnc2c(c(=O)n(C)c(=O)n2C)c1SCC(N)=O
COCc1cnc2c(c1SCC(N)=O)c(=O)n(C)c(=O)n2C,O=c1n(C)c(=O)n(C)c2ncc(COC)c(SCC(N)=O)c21
COCc1cnc2c(c1SCC(N)=O)c(=O)n(C)c(=O)n2C,COCc1cnc2c(c1SCC(=O)N)c(=O)n(C)c(=O)n2C
Cc1nn(C)c(C)c1-c1nn2c(-c3cnn(C)c3)nnc2s1,n1(C)cc(-c2nnc3sc(-c4c(C)nn(C)c4C)nn32)cn1
Cc1nn(C)c(C)c1-c1nn2c(-c3cnn(C)c3)nnc2s1,n1cc(-c2nnc3n2nc(-c2c(C)nn(C)c2C)s3)cn1C
Cc1nn(C)c(C)c1-c1nn2c(-c3cnn(C)c3)nnc2s1,n1(C)cc(-c2n3nc(-c4c(C)n(C)nc4C)sc3nn2)cn1
Cn1c(SCC(N)=O)nc2ccccc2c1=O,S(c1n(C)c(=O)c2c(n1)cccc2)CC(N)=O
Cn1c(SCC(N)=O)nc2ccccc2c1=O,NC(=O)CSc1n(C)c(=O)c2ccccc2n1
Cn1c(SCC(N)=O)nc2ccccc2c1=O,n1c2c(cccc2)c(=O)n(C)c1SCC(N)=O
COC[C@@H]1CN(C(=O)c2cncc(C)c2)C[C@H]1C(N)=O,C1N(C(=O)c2cc(C)cnc2)C[C@@H](C(N)=O)[C@@H]1COC
COC[C@@H]1CN(C(=O)c2cncc(C)c2)C[C@H]1C(N)=O,Cc1cc(C(N2C[C@@H](COC)[C@H](C(=O)N)C2)=O)cnc1
COC[C@@H]1CN(C(=O)c2cncc(C)c2)C[C@H]1C(N)=O,O(C[C@@H]1CN(C(=O)c2cc(C)cnc2)C[C@H]1C(=O)N)C
O=C(NCc1ccncc1)c1cnc2sccn2c1=O,c12ncc(C(=O)NCc3ccncc3)c(=O)n1ccs2
O=C(NCc1ccncc1)c1cnc2sccn2c1=O,O=C(c1c(=O)n2c(scc2)nc1)NCc1ccncc1
O=C(NCc1ccncc1)c1cnc2sccn2c1=O,s1ccn2c(=O)c(C(NCc3ccncc3)=O)cnc12
CCn1ncc(NC(=O)c2ccnn2C)c1C(N)=O,O=C(N)c1c(NC(c2ccnn2C)=O)cnn1CC
CCn1ncc(NC(=O)c2ccnn2C)c1C(N)=O,O=C(c1ccnn1C)Nc1cnn(CC)c1C(N)=O
CCn1ncc(NC(=O)c2ccnn2C)c1C(N)=O,c1cnn(C)c1C(Nc1c(C(=O)N)n(CC)nc1)=O
Oc1ccc2ccccc2c1/C=N/N1CCN(c2ccccn2)CC1,c1(O)c(/C=N/N2CCN(c3ncccc3)CC2)c2c(cc1)cccc2
Oc1ccc2ccccc2c1/C=N/N1CCN(c2ccccn2)CC1,c1nc(N2CCN(/N=C/c3c(O)ccc4c3cccc4)CC2)ccc1
Oc1ccc2ccccc2c1/C=N/N1CCN(c2ccccn2)CC1,c1c2c(ccc(O)c2/C=N/N2CCN(c3ccccn3)CC2)ccc1
O=C1C[C@H](c2cc(F)cc(F)c2)Cc2c1cnn2-c1nc2ccccc2s1,C1[C@H](c2cc(F)cc(F)c2)Cc2n(-c3sc4c(cccc4)n3)ncc2C1=O
O=C1C[C@H](c2cc(F)cc(F)c2)Cc2c1cnn2-c1nc2ccccc2s1,c1ccc2sc(-n3c4c(cn3)C(=O)C[C@H](c3cc(F)cc(F)c3)C4)nc2c1
O=C1C[C@H](c2cc(F)cc(F)c2)Cc2c1cnn2-c1nc2ccccc2s1,C1[C@H](c2cc(F)cc(F)c2)Cc2n(-c3sc4c(n3)cccc4)ncc2C1=O
O=c1c2cnc3ncnn3c2ccn1Cc1cccnc1,c1c(Cn2ccc3c(c2=O)cnc2ncnn23)cncc1
O=c1c2cnc3ncnn3c2ccn1Cc1cccnc1,O=c1n(Cc2cnccc2)ccc2c1cnc1n2ncn1
O=c1c2cnc3ncnn3c2ccn1Cc1cccnc1,C(c1cnccc1)n1c(=O)c2c(cc1)n1c(ncn1)nc2
C[C@H]([NH3+])c1ccc(-n2ccnc2)cc1,c1c([C@@H]([NH3+])C)ccc(-n2cncc2)c1
C[C@H]([NH3+])c1ccc(-n2ccnc2)cc1,c1n(-c2ccc([C@H](C)[NH3+])cc2)ccn1
C[C@H]([NH3+])c1ccc(-n2ccnc2)cc1,c1ncn(-c2ccc([C@H](C)[NH3+])cc2)c1
C[S@+](=O)([OH2+])N1CCC[C@H](C(=O)Nc2ccccc2C(N)=O)C1,N(C([C@H]1CCCN([S@+]([OH2+])(=O)C)C1)=O)c1ccccc1C(=O)N
