smiles,selfies,sa_score
O=C(NCCn1nc(C(=O)N2CCCC2)c2c1CCOC2)c1cccnc1,[O][=C][Branch2][Ring1][=C][N][C][C][N][N][=C][Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=C][Ring1][N][C][C][O][C][Ring1][=Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1],2.5667059034154303
Cc1noc2nc(C)n(Cc3cc(=O)n4ccccc4n3)c(=O)c12,[C][C][=N][O][C][N][=C][Branch1][C][C][N][Branch2][Ring1][Ring1][C][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][O][C][=Branch1][C][=O][C][Ring2][Ring1][#Branch1][=Ring2][Ring1][Ring2],2.6367022610035935
CC[NH2+]CCNC(=O)c1c([O-])n2c3c(cccc3c1=O)CC2,[C][C][NH2+1][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][O-1][N][C][=C][Branch1][O][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][=O][C][C][Ring1][O],3.7284635556979238
Cc1ncc(C(=O)N2CC(=O)N(Cc3ccccc3)C[C@@H](O)C2)cn1,[C][C][=N][C][=C][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][Branch1][C][O][C][Ring1][S][C][=N][Ring2][Ring1][Branch2],2.80419201023793
C[S@@+](=O)([OH2+])N1CCN(C(=O)Cn2nc3c(cc2=O)CCCC3)CC1,[C][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][C][N][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][C][N][N][=C][C][=Branch1][=Branch1][=C][C][Ring1][=Branch1][=O][C][C][C][C][Ring1][=Branch2][C][C][Ring2][Ring1][Ring2],3.958027034496059
Cc1cc(CNC(=O)c2c(C(=O)[O-])cnn2C)n(C)n1,[C][C][C][=C][Branch2][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=N][N][Ring1][Branch2][C][N][Branch1][C][C][N][=Ring2][Ring1][Ring1],2.9575593851350277
O=C(c1ccco1)N1CC(n2cnnc2[C@@H]2CCCO2)C1,[O][=C][Branch1][Branch2][C][=C][C][=C][O][Ring1][Branch1][N][C][C][Branch1][#C][N][C][=N][N][=C][Ring1][Branch1][C@@H1][C][C][C][O][Ring1][Branch1][C][Ring1][=C],3.227345178110669
O=C([O-])Cn1ncn2nccc2c1=O,[O][=C][Branch1][C][O-1][C][N][N][=C][N][N][=C][C][=C][Ring1][Branch1][C][Ring1][=Branch2][=O],3.357482952556044
COc1cc(NC(=O)Cn2nc3c(cc2=O)CN(C(C)=O)CC3)cc(OC)c1OC,[C][O][C][=C][C][Branch2][Ring1][#C][N][C][=Branch1][C][=O][C][N][N][=C][C][=Branch1][=Branch1][=C][C][Ring1][=Branch1][=O][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][Ring1][N][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][#Branch2][O][C],2.4831943293090895
O=C(CCNC(=O)[C@@H]1CC(=O)N(c2ccccc2)C1)NCc1ccncc1,[O][=C][Branch2][Ring1][N][C][C][N][C][=Branch1][C][=O][C@@H1][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][N][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1],2.4578467842366702
CCn1cc([S@@+](=O)([OH2+])N2CC(n3cnnc3[C@@H]3CCCO3)C2)cn1,[C][C][N][C][=C][Branch2][Ring1][=C][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][C][Branch1][#C][N][C][=N][N][=C][Ring1][Branch1][C@@H1][C][C][C][O][Ring1][Branch1][C][Ring1][=C][C][=N][Ring2][Ring1][=Branch1],4.818303183828103
Cn1cc(NC(=O)Cn2ccc3c(cnc4ccnn43)c2=O)cn1,[C][N][C][=C][Branch2][Ring1][=N][N][C][=Branch1][C][=O][C][N][C][=C][C][=C][Branch1][N][C][=N][C][=C][C][=N][N][Ring1][Branch1][Ring1][=Branch2][C][Ring1][=N][=O][C][=N][Ring2][Ring1][#Branch1],2.644983305662258
Cc1ccncc1C(=O)N1CCn2nc(C(=O)N(C)C)cc2C1,[C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][N][N][=C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][Ring1][#Branch2][C][Ring1][=C],2.6085640518199877
Cn1cc(CNC(=O)c2nc3ncccn3n2)cn1,[C][N][C][=C][Branch2][Ring1][Ring2][C][N][C][=Branch1][C][=O][C][N][=C][N][=C][C][=C][N][Ring1][=Branch1][N][=Ring1][=Branch2][C][=N][Ring2][Ring1][C],2.5877868456224196
COc1ccc2c(c1)[C@@H]1[C@H](C(=O)[O-])c3ccccc3C(=O)N1CCO2,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C@@H1][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][=C][C][C][O][Ring2][Ring1][Ring2],3.335583591032253
COc1cc2nc(C)n(CC(=O)[O-])c(=O)c2cc1OC,[C][O][C][=C][C][N][=C][Branch1][C][C][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][C][=Ring1][N][C][=C][Ring1][S][O][C],2.519505538981182
Cc1cnn(CCC(=O)N2CC(=O)N(Cc3ccccc3)C[C@H](O)C2)c1,[C][C][C][=N][N][Branch2][Ring1][P][C][C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@H1][Branch1][C][O][C][Ring1][S][C][=Ring2][Ring1][=Branch2],2.869064992815453
O=C([O-])[C@@H]1[C@@H]2C=C[C@@]3(CN(Cc4cccnc4)C(=O)[C@@H]13)O2,[O][=C][Branch1][C][O-1][C@@H1][C@@H1][C][=C][C@@][Branch2][Ring1][#Branch1][C][N][Branch1][#Branch2][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][C@@H1][Ring1][P][Ring1][=N][O][Ring1][P],5.218337665428626
O=C1CC[C@@H]2C(=O)N(CC(=O)N3CCCCC3)C(=O)[C@@H]2C1,[O][=C][C][C][C@@H1][C][=Branch1][C][=O][N][Branch1][=C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][C@@H1][Ring1][S][C][Ring2][Ring1][Ring2],3.012636283420802
Cn1cc(C(=O)N2C[C@H](c3nncn3C3CC3)C3(CCC3)C2)cn1,[C][N][C][=C][Branch2][Ring1][P][C][=Branch1][C][=O][N][C][C@H1][Branch1][=N][C][=N][N][=C][N][Ring1][Branch1][C][C][C][Ring1][Ring1][C][Branch1][=Branch1][C][C][C][Ring1][Ring2][C][Ring1][S][C][=N][Ring2][Ring1][#Branch1],4.010105914154527
Cc1cnn(CCC(=O)N2CCC3(CC2)C[C@H](C(=O)NCc2ccccn2)[N@@H+](C)C3)c1,[C][C][C][=N][N][Branch2][Ring2][O][C][C][C][=Branch1][C][=O][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][C@H1][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1][N@@H1+1][Branch1][C][C][C][Ring2][Ring1][C][C][=Ring2][Ring1][=C],4.535509842854426
CC(=O)c1ccc(NC(=O)[C@@H]2CC(=O)[NH+]=C(N)S2)cc1,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C@@H1][C][C][=Branch1][C][=O][NH1+1][=C][Branch1][C][N][S][Ring1][Branch2][C][=C][Ring1][P],3.51965550966744
CCn1cnc2c1CN([S@@+](=O)([OH2+])c1c(C)noc1C)CC2,[C][C][N][C][=N][C][=C][Ring1][Branch1][C][N][Branch2][Ring1][Ring1][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][C][Branch1][C][C][=N][O][C][=Ring1][=Branch1][C][C][C][Ring1][S],4.6617278584602815
CCn1cc(-c2cc(C(=O)NN)no2)c(C)n1,[C][C][N][C][=C][Branch1][S][C][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][N][N][=N][O][Ring1][=Branch2][C][Branch1][C][C][=N][Ring1][#C],2.6757258289763985
Nc1cccc2c1ccn2CC(=O)[O-],[N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][N][Ring1][Branch1][C][C][=Branch1][C][=O][O-1],2.776995378591547
O=C(c1ccc2[nH]ccc2c1)N1C[C@H](CO)C2(CC[NH2+]CC2)C1,[O][=C][Branch1][=C][C][=C][C][=C][NH1][C][=C][C][Ring1][Branch1][=C][Ring1][=Branch2][N][C][C@H1][Branch1][Ring1][C][O][C][Branch1][Branch2][C][C][NH2+1][C][C][Ring1][=Branch1][C][Ring1][N],4.536038222504859
Cc1cc(Oc2ccc(=O)n(C)n2)nc(SCC(N)=O)n1,[C][C][=C][C][Branch1][S][O][C][C][=C][C][=Branch1][C][=O][N][Branch1][C][C][N][=Ring1][Branch2][=N][C][Branch1][Branch2][S][C][C][Branch1][C][N][=O][=N][Ring2][Ring1][Ring2],2.6790030368777913
Cc1nnc2n1CC[C@@H](NC(=O)c1ccncn1)CC2,[C][C][=N][N][=C][N][Ring1][Branch1][C][C][C@@H1][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=N][C][=N][Ring1][=Branch1][C][C][Ring1][S],3.021176956496472
Fc1cc(F)cc(Cc2nnc3sc(/C=C/c4cccnc4)nn23)c1,[F][C][=C][C][Branch1][C][F][=C][C][Branch2][Ring1][#Branch2][C][C][=N][N][=C][S][C][Branch1][O][/C][=C][/C][=C][C][=C][N][=C][Ring1][=Branch1][=N][N][Ring1][S][Ring1][=N][=C][Ring2][Ring1][Branch2],2.743758085491711
N#CCOc1ccc2[nH]cc([C@@H](C(=O)[O-])N3CCN(C=O)CC3)c2c1,[N][#C][C][O][C][=C][C][=C][NH1][C][=C][Branch2][Ring1][Branch1][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][C][C][N][Branch1][Ring1][C][=O][C][C][Ring1][Branch2][C][Ring1][P][=C][Ring2][Ring1][Branch1],3.533576192253097
O=C(c1ccc(N2C(=O)CC[S@+]2(=O)[OH2+])cc1)N1CCOCC1,[O][=C][Branch2][Ring1][=Branch2][C][=C][C][=C][Branch1][#C][N][C][=Branch1][C][=O][C][C][S@+1][Ring1][=Branch1][=Branch1][C][=O][OH2+1][C][=C][Ring1][=C][N][C][C][O][C][C][Ring1][=Branch1],3.7765423089994155
COCc1nc2nc(C)c(CCC(=O)[O-])c([O-])n2n1,[C][O][C][C][N][=C][N][=C][Branch1][C][C][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][=C][Branch1][C][O-1][N][Ring1][=N][N][=Ring1][S],3.644673499737536
CCn1cc(C[N@H+]2CC[C@]3(CC2)CN(c2ccc(C#N)c(C(F)(F)F)c2)C[C@H]3C(=O)N(C)C)cn1,[C][C][N][C][=C][Branch2][Branch1][Branch1][C][N@H1+1][C][C][C@][Branch1][Branch1][C][C][Ring1][=Branch1][C][N][Branch2][Ring1][#Branch1][C][=C][C][=C][Branch1][Ring1][C][#N][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][N][C][C@H1][Ring2][Ring1][Ring1][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=N][Ring2][Ring1][P],4.833479443327491
Cc1cc(NC(=O)CSc2nc3ccccc3c(=O)n2NC(=O)Cc2ccccc2)no1,[C][C][=C][C][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=O][C][S][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][O][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][O][Ring2][Ring1][#C],2.38813950159326
Cc1nn(CC(F)F)c2c1c(C(F)F)cc(=O)n2CC(=O)[O-],[C][C][=N][N][Branch1][#Branch1][C][C][Branch1][C][F][F][C][=C][Ring1][=Branch2][C][Branch1][=Branch1][C][Branch1][C][F][F][=C][C][=Branch1][C][=O][N][Ring1][#Branch2][C][C][=Branch1][C][=O][O-1],3.6153909964440514
O=C([O-])CN1Cc2ccccc2C1=O,[O][=C][Branch1][C][O-1][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=O],2.6012663845087065
COc1ccc(N2C(=O)C[C@@H](NCc3cccnc3)C2=O)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][C@@H1][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][Ring1][=C][=O][C][=C][Ring2][Ring1][Branch1],2.469777109627458
COc1ccc2[nH]cc(CCNC(=O)c3cccc(NC(=O)c4ccccc4)c3)c2c1,[C][O][C][=C][C][=C][NH1][C][=C][Branch2][Ring1][#C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][#C][C][Ring2][Ring1][=Branch2][=C][Ring2][Ring1][=N],1.9401729343716276
Cc1cc(C(=O)N2CC3(C[C@H]([NH+]4CCCC4)CO3)C2)n(C)n1,[C][C][C][=C][Branch2][Ring1][N][C][=Branch1][C][=O][N][C][C][Branch1][S][C][C@H1][Branch1][Branch2][NH1+1][C][C][C][C][Ring1][Branch1][C][O][Ring1][#Branch2][C][Ring1][=N][N][Branch1][C][C][N][=Ring2][Ring1][Branch1],5.0441098960478055
O=c1c2cnc3ncnn3c2ccn1-c1ccc2c(c1)OCCO2,[O][=C][C][C][=N][C][=N][C][=N][N][Ring1][Branch1][C][=Ring1][=Branch2][C][=C][N][Ring1][=N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1],2.6525339957559986
CCOC(=O)c1cnc2ncnn2c1N,[C][C][O][C][=Branch1][C][=O][C][C][=N][C][=N][C][=N][N][Ring1][Branch1][C][=Ring1][=Branch2][N],2.5438100418808407
CCn1cc(NC(=O)[C@H]2CCCC[C@@H]2C(=O)[O-])c(C(=O)NC)n1,[C][C][N][C][=C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C@H1][C][C][C][C][C@@H1][Ring1][=Branch1][C][=Branch1][C][=O][O-1][C][Branch1][#Branch1][C][=Branch1][C][=O][N][C][=N][Ring2][Ring1][Branch1],3.538149422365893
COc1ccc(N2C[C@@H](C(=O)/N=c3/[nH]cn[nH]3)CC2=O)c(OC)c1,[C][O][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][C@@H1][Branch1][=N][C][=Branch1][C][=O][/N][=C][/NH1][C][=N][NH1][Ring1][Branch1][C][C][Ring1][=N][=O][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][=Branch1],3.5049180016062094
Cc1noc(C)c1NC(=O)c1cnn(C)c1C(=O)Nc1c(C)noc1C,[C][C][=N][O][C][Branch1][C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][Branch1][C][C][=N][O][C][=Ring1][=Branch1][C],2.6611209304170735
O=C(NCc1nnc(SCC(=O)N2CCOCC2)o1)c1cccs1,[O][=C][Branch2][Ring1][#Branch2][N][C][C][=N][N][=C][Branch1][#C][S][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][O][Ring1][#C][C][=C][C][=C][S][Ring1][Branch1],2.40550203475925
O=C(C[C@](O)(c1ccccc1)C(F)(F)F)c1cccs1,[O][=C][Branch2][Ring1][Branch2][C][C@][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][C][=C][C][=C][S][Ring1][Branch1],2.792239006170936
Cn1cnnc1SCC(=O)Nc1nn(-c2ccccc2)nc1C(N)=O,[C][N][C][=N][N][=C][Ring1][Branch1][S][C][C][=Branch1][C][=O][N][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O][C][Branch1][C][N][=O],2.5873860140747986
O=C(NC[C@@H]1Cn2cccc2CN1Cc1ccccc1)c1n[nH]c2ccccc12,[O][=C][Branch2][Ring1][=Branch2][N][C][C@@H1][C][N][C][=C][C][=C][Ring1][Branch1][C][N][Ring1][=Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1],3.0846567223153603
CC1(C)Cc2c(sc3c2c(=O)n(CC(=O)[O-])c(=O)n3CC(=O)[O-])CO1,[C][C][Branch1][C][C][C][C][=C][Branch2][Ring1][S][S][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][N][Ring1][N][C][C][=Branch1][C][=O][O-1][C][O][Ring2][Ring1][Branch2],3.611301523203049
Cn1nccc1[C@@H]1N[C@H](C(=O)[O-])CS1,[C][N][N][=C][C][=C][Ring1][Branch1][C@@H1][N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][S][Ring1][Branch2],4.4512946306885945
COC[C@@H]1CN(c2ccncn2)C[C@H]1C(=O)NCCCn1cccn1,[C][O][C][C@@H1][C][N][Branch1][=Branch2][C][=C][C][=N][C][=N][Ring1][=Branch1][C][C@H1][Ring1][O][C][=Branch1][C][=O][N][C][C][C][N][C][=C][C][=N][Ring1][Branch1],3.499783721636744
O=C([O-])CCN1C(=O)CC2(CCCCC2)C1=O,[O][=C][Branch1][C][O-1][C][C][N][C][=Branch1][C][=O][C][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][Ring1][O][=O],3.4025254629072137
Cc1cc2ncc(C(=O)[O-])c(N)n2n1,[C][C][C][=C][N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][Branch1][C][N][N][Ring1][#Branch2][N][=Ring1][=N],3.1925259298216933
O=C([O-])CN1C(=O)[C@@H]2[C@H](C1=O)[C@H]1C=C[C@@H]2C1,[O][=C][Branch1][C][O-1][C][N][C][=Branch1][C][=O][C@@H1][C@H1][Branch1][Branch1][C][Ring1][=Branch1][=O][C@H1][C][=C][C@@H1][Ring1][Branch2][C][Ring1][Branch1],4.787488470404451
CC(=O)N[C@@H]1CN(C(=O)Cc2ccc(F)cc2)C[C@H]1CO,[C][C][=Branch1][C][=O][N][C@@H1][C][N][Branch1][P][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C@H1][Ring1][#C][C][O],2.941438567285388
Cn1cc(C(=O)[O-])c(O)cc1=O,[C][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][Branch1][C][O][=C][C][Ring1][#Branch2][=O],3.0899539683557284
Nc1cccc(OCC(=O)N2CCOCC2)c1,[N][C][=C][C][=C][C][Branch1][#C][O][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][=C][Ring1][S],1.878024195655314
O=[N+]([O-])c1nn2cccnc2c1[N+](=O)[O-],[O][=N+1][Branch1][C][O-1][C][=N][N][C][=C][C][=N][C][Ring1][=Branch1][=C][Ring1][=Branch2][N+1][=Branch1][C][=O][O-1],2.954391280154761
N[S@+](=O)([OH2+])c1ccc(CNC(=O)CCCc2nnc3ccccn23)cc1,[N][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][=C][C][=C][Branch2][Ring1][#Branch1][C][N][C][=Branch1][C][=O][C][C][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch1],3.638314265164725
c1csc(CCNc2nnc(-c3nc(C4CC4)no3)c3ccccc23)c1,[C][=C][S][C][Branch2][Ring2][Ring1][C][C][N][C][=N][N][=C][Branch1][#C][C][=N][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=N][O][Ring1][Branch2][C][=C][C][=C][C][=C][Ring2][Ring1][C][Ring1][=Branch1][=C][Ring2][Ring1][#Branch2],2.549444874079045
Cn1ncc(-n2c(=S)[nH]c3ccccc3c2=O)c1C(N)=O,[C][N][N][=C][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=S][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][=O][=C][Ring1][P][C][Branch1][C][N][=O],2.563633540856573
O=C([O-])Cn1ccc2c(nnc3ccnn32)c1=O,[O][=C][Branch1][C][O-1][C][N][C][=C][C][=C][Branch1][N][N][=N][C][=C][C][=N][N][Ring1][Branch1][Ring1][=Branch2][C][Ring1][=N][=O],3.1568905391140873
Cn1cc(C(=O)[O-])c(C(=O)N2CCOCC2)n1,[C][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][=N][Ring1][S],2.799772637487038
Cc1cc(-n2cnc([N+](=O)[O-])n2)n2ncnc2n1,[C][C][C][=C][Branch1][#C][N][C][=N][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=N][Ring1][Branch2][N][N][=C][N][=C][Ring1][Branch1][N][=Ring1][P],3.108257959928567
COc1ccccc1N1CCN(C(=O)Cn2ccc(=O)[nH]c2=O)CC1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][N][C][=C][C][=Branch1][C][=O][NH1][C][Ring1][#Branch1][=O][C][C][Ring1][P],2.1234930563283214
Cn1cc([C@H](CC(N)=O)c2cccc(OCc3ccccc3)c2)c2ccccc21,[C][N][C][=C][Branch2][Ring1][=C][C@H1][Branch1][#Branch1][C][C][Branch1][C][N][=O][C][=C][C][=C][C][Branch1][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][N],2.5774701902427815
CC[C@H](C)[C@@H](CO)NC(=O)CCc1c(C)nc2ncnn2c1[O-],[C][C][C@H1][Branch1][C][C][C@@H1][Branch1][Ring1][C][O][N][C][=Branch1][C][=O][C][C][C][C][Branch1][C][C][=N][C][=N][C][=N][N][Ring1][Branch1][C][=Ring1][#Branch2][O-1],3.8047626091790807
COc1ccc(NC(=O)Cc2nnc(SCC(N)=O)n2C)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][C][=N][N][=C][Branch1][Branch2][S][C][C][Branch1][C][N][=O][N][Ring1][#Branch2][C][C][=C][Ring2][Ring1][Branch1],2.0568467441276788
O=[S@@+]([OH2+])(Cc1ccccc1)Nn1cnnc1,[O][=S@@+1][Branch1][C][OH2+1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][N][C][=N][N][=C][Ring1][Branch1],4.268040843926553
CCn1ncc(NC(=O)Cn2cc([N+](=O)[O-])c(C)n2)c1C(N)=O,[C][C][N][N][=C][C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][C][C][=N][Ring1][=Branch2][=C][Ring2][Ring1][C][C][Branch1][C][N][=O],2.6586109888547274
CCn1ccc(C(=O)N2CCC[C@H](C(=O)NCc3ccccc3)CCNC(=O)CC2)n1,[C][C][N][C][=C][C][Branch2][Ring2][=Branch1][C][=Branch1][C][=O][N][C][C][C][C@H1][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][C][=Branch1][C][=O][C][C][Ring2][Ring1][=Branch1][=N][Ring2][Ring1][=N],3.213586077074649
Cc1nn(CCCC(=O)Nc2ccc(C(N)=O)cc2)c(C)c1[N+](=O)[O-],[C][C][=N][N][Branch2][Ring1][Branch2][C][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][Ring1][=Branch2][C][Branch1][C][C][=C][Ring2][Ring1][Branch1][N+1][=Branch1][C][=O][O-1],2.1416218244119367
CCn1nc(C(=O)NCc2ccncc2)c2c1CCOC2,[C][C][N][N][=C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][Ring1][#C][C][C][O][C][Ring1][=Branch1],2.5358448814662182
Cn1nc(C(N)=O)cc1[N+](=O)[O-],[C][N][N][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][Ring1][Branch2][N+1][=Branch1][C][=O][O-1],2.9388924298941905
Cc1nn(C)cc1S(=O)(=O)n1ccc(C(=O)[O-])n1,[C][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=N][Ring1][Branch2],3.310197156761145
O=C([C@H]1CCCN(c2ccc3nncn3n2)C1)N1CCOCC1,[O][=C][Branch2][Ring1][Branch2][C@H1][C][C][C][N][Branch1][=C][C][C][=C][C][=N][N][=C][N][Ring1][Branch1][N][=Ring1][=Branch2][C][Ring1][#C][N][C][C][O][C][C][Ring1][=Branch1],2.9604245181013358
Nc1cc(N)nc(SCC(=O)Nc2ncccn2)n1,[N][C][=C][C][Branch1][C][N][=N][C][Branch1][S][S][C][C][=Branch1][C][=O][N][C][=N][C][=C][C][=N][Ring1][=Branch1][=N][Ring2][Ring1][C],2.430374584550158
CN(c1ccccc1)[S@@+](=O)([OH2+])C1=NO[C@H](c2ccc3ccccc3c2)C1,[C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][=N][O][C@H1][Branch1][#C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][C][Ring1][#C],3.967272457537039
CC(=O)Cn1nnc(-c2ccccc2)n1,[C][C][=Branch1][C][=O][C][N][N][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring1][O],2.0089985928647405
Cn1cc(CNC(=O)[C@H]2CC=CC[C@@H]2C(=O)[O-])cn1,[C][N][C][=C][Branch2][Ring1][Ring2][C][N][C][=Branch1][C][=O][C@H1][C][C][=C][C][C@@H1][Ring1][=Branch1][C][=Branch1][C][=O][O-1][C][=N][Ring2][Ring1][C],3.6682589246603055
CN1CCN(C(=O)CCC(=O)[O-])c2cccnc21,[C][N][C][C][N][Branch1][N][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O-1][C][=C][C][=C][N][=C][Ring1][=Branch1][Ring1][P],2.915056656761145
CN(c1ccc(F)cc1)[S@+](=O)([OH2+])N1CCC[C@H](C(=O)NCc2ccccc2Cl)C1,[C][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][C][C][C@H1][Branch1][S][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][Ring1][P],3.8174413596800756
